"DeployIDs","Ptt","TagType","HistType","GMTDate","MonthNumb","LocationQuality","Latitude","Longitude","Sum","Bin1","Bin2","Bin3","Bin4","Bin5","Bin6","Bin7","Bin8","Bin9","Bin10","Bin11","Bin12","Bin13","Bin14","Bin15","Bin16","Bin17","Bin18","Bin19","Bin20","Bin21","Bin22","Bin23","Bin24"
"PH14OTZ-136708",137525.00,"Spot","Percent",42139.00,"05",,,,,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,40.00,0.00,0.00,3.00,3.00,3.00,3.00,0.00,3.00,3.00,3.00,0.00,20.00,100.00,100.00,100.00
"PH14OTZ-136708",137525.00,"Spot","Percent",42140.00,"05",,,,,100.00,100.00,100.00,100.00,100.00,100.00,40.00,3.00,3.00,3.00,0.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,40.00,10.00,100.00
"PH14OTZ-136708",137525.00,"Spot","Percent",42143.00,"05",,,,,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,50.00,10.00,40.00,100.00,100.00,100.00
"PH14OTZ-136708",137525.00,"Spot","Percent",42144.00,"05",,,,,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,10.00,0.00,0.00,0.00,0.00,3.00,3.00,3.00,3.00,0.00,0.00,30.00,100.00,100.00
"PH14OTZ-136708",137525.00,"Spot","Percent",42167.00,"06",,,,,100.00,100.00,10.00,10.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
"PH14OTZ-136708",137525.00,"Spot","Percent",42172.00,"06",,,,,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
"PH14OTZ-136712",137523.00,"Spot","Percent",41822.00,"07",,,,,3.00,0.00,0.00,0.00,0.00,10.00,0.00,3.00,3.00,20.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,30.00,30.00,100.00,100.00,100.00
"PH14OTZ-136712",137523.00,"Spot","Percent",41839.00,"07",,,,,3.00,0.00,3.00,3.00,3.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,10.00,20.00,30.00,10.00,40.00,100.00,100.00,100.00,100.00
"PH14OTZ-136712",137523.00,"Spot","Percent",41840.00,"07",,,,,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,30.00,10.00,10.00,3.00,0.00,0.00,3.00,10.00,10.00,10.00,10.00,20.00,100.00,100.00,100.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42050.00,"02",,,,,0.00,0.00,0.00,3.00,10.00,20.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42051.00,"02",,,,,0.00,0.00,3.00,30.00,100.00,100.00,100.00,100.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,30.00,100.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42052.00,"02",,,,,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,100.00,100.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42057.00,"02",,,,,0.00,0.00,0.00,0.00,0.00,3.00,30.00,50.00,10.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42058.00,"02",,,,,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,100.00,100.00,100.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42062.00,"02",,,,,0.00,0.00,0.00,0.00,0.00,3.00,10.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,10.00,0.00,0.00,0.00,10.00,100.00,100.00,100.00,100.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42083.00,"03",,,,,0.00,0.00,0.00,3.00,0.00,50.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42085.00,"03",,,,,10.00,40.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,30.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42091.00,"03",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,3.00,10.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42095.00,"04",,,,,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42101.00,"04",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,3.00,0.00,3.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42102.00,"04",,,,,0.00,0.00,0.00,0.00,0.00,0.00,30.00,100.00,100.00,100.00,100.00,100.00,100.00,3.00,0.00,0.00,0.00,0.00,0.00,50.00,100.00,100.00,100.00,100.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42103.00,"04",,,,,100.00,100.00,100.00,100.00,50.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,100.00,100.00,100.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42106.00,"04",,,,,0.00,0.00,0.00,0.00,0.00,0.00,10.00,3.00,10.00,20.00,3.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42111.00,"04",,,,,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,10.00,3.00,3.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42112.00,"04",,,,,0.00,0.00,0.00,0.00,3.00,0.00,0.00,20.00,100.00,100.00,100.00,100.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,100.00,100.00,100.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42115.00,"04",,,,,0.00,0.00,0.00,3.00,0.00,3.00,10.00,0.00,3.00,0.00,20.00,3.00,3.00,0.00,0.00,3.00,0.00,0.00,30.00,100.00,100.00,100.00,100.00,100.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42116.00,"04",,,,,100.00,100.00,100.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,3.00,0.00,0.00,0.00,3.00,3.00,0.00,0.00,40.00,0.00,0.00,0.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42123.00,"04",,,,,100.00,100.00,100.00,3.00,0.00,0.00,0.00,3.00,3.00,10.00,10.00,3.00,0.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,10.00,100.00,100.00,100.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42128.00,"05",,,,,0.00,0.00,3.00,0.00,3.00,3.00,0.00,0.00,0.00,3.00,10.00,3.00,0.00,0.00,3.00,0.00,0.00,10.00,100.00,100.00,100.00,100.00,100.00,100.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42129.00,"05",,,,,100.00,100.00,100.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,30.00,100.00,100.00,100.00,100.00,100.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42130.00,"05",,,,,100.00,100.00,100.00,20.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,10.00,0.00,0.00,3.00,3.00,0.00,0.00,30.00,100.00,100.00,100.00,100.00,100.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42131.00,"05",,,,,100.00,100.00,100.00,100.00,100.00,30.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,10.00,100.00,100.00,100.00,100.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42132.00,"05",,,,,100.00,100.00,100.00,100.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,3.00,20.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42139.00,"05",,,,,10.00,20.00,20.00,20.00,20.00,20.00,40.00,50.00,30.00,30.00,30.00,40.00,30.00,30.00,40.00,30.00,30.00,30.00,30.00,30.00,30.00,50.00,100.00,100.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42143.00,"05",,,,,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,30.00,30.00,20.00,10.00,20.00,50.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42145.00,"05",,,,,50.00,40.00,30.00,30.00,30.00,40.00,30.00,30.00,20.00,40.00,20.00,50.00,100.00,100.00,40.00,30.00,30.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42146.00,"05",,,,,100.00,40.00,30.00,50.00,30.00,30.00,3.00,40.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42148.00,"05",,,,,100.00,100.00,100.00,100.00,50.00,40.00,30.00,30.00,40.00,30.00,20.00,40.00,100.00,40.00,100.00,30.00,30.00,40.00,100.00,100.00,100.00,100.00,100.00,100.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42150.00,"05",,,,,10.00,40.00,3.00,20.00,30.00,40.00,40.00,100.00,50.00,30.00,10.00,10.00,10.00,100.00,30.00,100.00,100.00,100.00,100.00,0.00,20.00,40.00,100.00,100.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42153.00,"05",,,,,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,40.00,100.00,100.00,100.00,100.00,100.00,100.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42155.00,"05",,,,,100.00,100.00,100.00,100.00,40.00,100.00,0.00,3.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,10.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42157.00,"06",,,,,100.00,100.00,100.00,100.00,40.00,20.00,20.00,20.00,20.00,20.00,40.00,50.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42158.00,"06",,,,,100.00,100.00,20.00,20.00,20.00,3.00,3.00,3.00,3.00,0.00,3.00,3.00,10.00,3.00,3.00,0.00,0.00,3.00,0.00,10.00,20.00,100.00,100.00,100.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42161.00,"06",,,,,3.00,0.00,3.00,0.00,3.00,3.00,0.00,3.00,10.00,20.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,40.00,100.00,100.00,100.00,100.00
"PH14OTZ-136712",137523.00,"Spot","Percent",42165.00,"06",,,,,10.00,20.00,100.00,100.00,100.00,100.00,100.00,100.00,3.00,3.00,10.00,3.00,0.00,20.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
"PH14OTZ-137520",137520.00,"Spot","Percent",41818.00,"06",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"PH14OTZ-137520",137520.00,"Spot","Percent",41819.00,"06",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,10.00,20.00,100.00,100.00,100.00,40.00,30.00,100.00
"PH14OTZ-137520",137520.00,"Spot","Percent",41827.00,"07",,,,,20.00,3.00,10.00,10.00,3.00,20.00,10.00,20.00,10.00,20.00,20.00,20.00,20.00,40.00,20.00,20.00,20.00,40.00,100.00,100.00,100.00,100.00,100.00,100.00
"PH14OTZ-137520",137520.00,"Spot","Percent",41847.00,"07",,,,,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,3.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"PH14OTZ-137520",137520.00,"Spot","Percent",41848.00,"07",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"PH14OTZ-137520",137520.00,"Spot","Percent",42037.00,"02",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,20.00,50.00,40.00,3.00,0.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
"PH14OTZ-137520",137520.00,"Spot","Percent",42050.00,"02",,,,,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,40.00,50.00,0.00,0.00,3.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"PH14OTZ-137520",137520.00,"Spot","Percent",42060.00,"02",,,,,0.00,0.00,0.00,3.00,3.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,3.00,0.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00
"PH14OTZ-137520",137520.00,"Spot","Percent",42068.00,"03",,,,,0.00,0.00,0.00,0.00,0.00,30.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"PH14OTZ-137520",137520.00,"Spot","Percent",42069.00,"03",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"PH14OTZ-137520",137520.00,"Spot","Percent",42085.00,"03",,,,,20.00,0.00,0.00,50.00,3.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,20.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"PH14OTZ-137520",137520.00,"Spot","Percent",42089.00,"03",,,,,40.00,0.00,0.00,0.00,0.00,0.00,10.00,100.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00
"PH14OTZ-137520",137520.00,"Spot","Percent",42097.00,"04",,,,,30.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,3.00,30.00,100.00,100.00,100.00,20.00,30.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00
"PH14OTZ-137520",137520.00,"Spot","Percent",42116.00,"04",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,20.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"PH14OTZ-137520",137520.00,"Spot","Percent",42117.00,"04",,,,,0.00,0.00,0.00,0.00,3.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,40.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00
"PH14OTZ-137520",137520.00,"Spot","Percent",42118.00,"04",,,,,40.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,3.00,0.00,3.00,20.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,10.00
"PH14OTZ-137520",137520.00,"Spot","Percent",42121.00,"04",,,,,3.00,20.00,3.00,0.00,3.00,0.00,0.00,0.00,20.00,3.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,20.00,0.00,0.00
"PH14OTZ-137520",137520.00,"Spot","Percent",42128.00,"05",,,,,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,3.00,10.00,40.00,0.00,0.00,0.00,3.00,0.00,30.00,0.00,30.00,100.00,100.00,100.00,100.00
"PH14OTZ-137520",137520.00,"Spot","Percent",42130.00,"05",,,,,0.00,0.00,0.00,30.00,3.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,10.00,20.00,0.00,20.00,100.00,100.00,100.00,100.00,100.00
"PH14OTZ-137520",137520.00,"Spot","Percent",42131.00,"05",,,,,100.00,100.00,100.00,100.00,40.00,10.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,3.00,3.00,50.00,20.00,100.00,100.00,100.00
"PH14OTZ-137520",137520.00,"Spot","Percent",42133.00,"05",,,,,100.00,100.00,100.00,100.00,100.00,3.00,0.00,0.00,0.00,3.00,10.00,20.00,0.00,0.00,0.00,0.00,0.00,10.00,100.00,100.00,100.00,100.00,100.00,100.00
"PH14OTZ-137520",137520.00,"Spot","Percent",42135.00,"05",,,,,30.00,20.00,100.00,100.00,100.00,20.00,0.00,0.00,10.00,3.00,0.00,0.00,0.00,0.00,3.00,10.00,0.00,0.00,30.00,100.00,100.00,100.00,100.00,100.00
"PH14OTZ-137520",137520.00,"Spot","Percent",42136.00,"05",,,,,100.00,100.00,100.00,100.00,100.00,30.00,0.00,0.00,0.00,0.00,3.00,20.00,3.00,0.00,0.00,3.00,0.00,0.00,3.00,20.00,100.00,30.00,100.00,100.00
"PH14OTZ-137520",137520.00,"Spot","Percent",42139.00,"05",,,,,10.00,10.00,3.00,20.00,30.00,10.00,10.00,20.00,10.00,10.00,20.00,40.00,20.00,30.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
"PH14OTZ-137520",137520.00,"Spot","Percent",42141.00,"05",,,,,20.00,20.00,20.00,30.00,20.00,30.00,10.00,20.00,20.00,10.00,20.00,20.00,20.00,30.00,30.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
"PH14OTZ-137520",137520.00,"Spot","Percent",42142.00,"05",,,,,100.00,100.00,100.00,100.00,100.00,100.00,10.00,10.00,20.00,30.00,20.00,20.00,10.00,10.00,10.00,20.00,20.00,20.00,50.00,100.00,100.00,100.00,100.00,100.00
"PH14OTZ-137520",137520.00,"Spot","Percent",42145.00,"05",,,,,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,30.00,40.00,100.00,100.00,20.00,20.00,20.00,20.00,20.00,20.00,30.00,100.00,100.00,100.00,100.00,100.00
"PH14OTZ-137520",137520.00,"Spot","Percent",42146.00,"05",,,,,100.00,100.00,100.00,50.00,20.00,20.00,20.00,20.00,40.00,10.00,30.00,3.00,3.00,30.00,100.00,30.00,40.00,30.00,30.00,20.00,30.00,40.00,100.00,100.00
"PH14OTZ-137520",137520.00,"Spot","Percent",42149.00,"05",,,,,3.00,3.00,10.00,40.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
"PH14OTZ-137520",137520.00,"Spot","Percent",42153.00,"05",,,,,40.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
"PH14OTZ-137520",137520.00,"Spot","Percent",42161.00,"06",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,40.00,10.00,0.00,20.00,50.00,100.00,100.00,100.00,100.00,100.00,100.00
"PH14OTZ-137520",137520.00,"Spot","Percent",42162.00,"06",,,,,50.00,10.00,20.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
"PH14OTZ-137520",137520.00,"Spot","Percent",42163.00,"06",,,,,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,40.00,100.00,100.00,100.00,100.00,40.00,100.00,100.00,100.00,100.00,100.00
"PH14OTZ-137520",137520.00,"Spot","Percent",42166.00,"06",,,,,30.00,20.00,20.00,10.00,50.00,40.00,100.00,40.00,10.00,3.00,20.00,40.00,30.00,3.00,0.00,10.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00
"PH14OTZ-137520",137520.00,"Spot","Percent",42173.00,"06",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"PH14OTZ-137520",137520.00,"Spot","Percent",42177.00,"06",,,,,10.00,10.00,10.00,10.00,30.00,10.00,30.00,40.00,100.00,100.00,20.00,20.00,30.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
"PH14OTZ-137520",137520.00,"Spot","Percent",42190.00,"07",,,,,0.00,10.00,10.00,3.00,3.00,0.00,3.00,3.00,0.00,10.00,3.00,0.00,10.00,0.00,0.00,0.00,0.00,3.00,10.00,3.00,20.00,100.00,100.00,100.00
"PH15HPB-95957",95957.00,"Spot","Percent",42138.00,"05",,,,,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,20.00
"PH15HPB-95957",95957.00,"Spot","Percent",42139.00,"05",,,,,20.00,20.00,30.00,30.00,30.00,30.00,20.00,30.00,30.00,10.00,10.00,20.00,10.00,20.00,20.00,20.00,20.00,20.00,10.00,20.00,20.00,10.00,10.00,10.00
"PH15HPB-95957",95957.00,"Spot","Percent",42140.00,"05",,,,,10.00,10.00,10.00,10.00,10.00,10.00,30.00,30.00,20.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
"PH15HPB-95957",95957.00,"Spot","Percent",42141.00,"05",,,,,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,20.00,10.00,3.00,10.00,20.00,20.00,20.00,10.00,10.00,10.00
"PH15HPB-95957",95957.00,"Spot","Percent",42142.00,"05",,,,,10.00,10.00,20.00,20.00,10.00,90.00,100.00,100.00,100.00,100.00,80.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
"PH15HPB-95957",149033.00,"Spot","Percent",42143.00,"05",,,,,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,3.00,50.00,80.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,50.00,3.00
"PH15HPB-95957",95957.00,"Spot","Percent",42143.00,"05",,,,,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,30.00,90.00,90.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,10.00,20.00,20.00
"PH15HPB-95957",95957.00,"Spot","Percent",42144.00,"05",,,,,98.00,100.00,100.00,100.00,100.00,20.00,20.00,20.00,20.00,20.00,10.00,20.00,20.00,30.00,90.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
"PH15HPB-95957",149033.00,"Spot","Percent",42145.00,"05",,,,,100.00,100.00,100.00,100.00,70.00,70.00,80.00,20.00,3.00,10.00,20.00,10.00,40.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
"PH15HPB-95957",149033.00,"Spot","Percent",42153.00,"05",,,,,3.00,3.00,3.00,3.00,3.00,3.00,0.00,0.00,0.00,0.00,10.00,70.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,80.00,20.00,40.00,50.00,100.00
"PH15HPB-95957",149033.00,"Spot","Percent",42154.00,"05",,,,,100.00,100.00,100.00,100.00,100.00,100.00,80.00,40.00,20.00,3.00,3.00,0.00,0.00,20.00,70.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
"PH15HPB-95957",149033.00,"Spot","Percent",42155.00,"05",,,,,100.00,100.00,100.00,40.00,3.00,3.00,3.00,10.00,3.00,10.00,20.00,98.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
"PH15HPB-95957",149033.00,"Spot","Percent",42156.00,"06",,,,,100.00,100.00,50.00,3.00,3.00,10.00,10.00,20.00,10.00,20.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.00,98.00,100.00,100.00,100.00,100.00
"PH15HPB-95957",149033.00,"Spot","Percent",42157.00,"06",,,,,100.00,100.00,100.00,100.00,100.00,100.00,50.00,20.00,20.00,20.00,70.00,100.00,100.00,100.00,100.00,100.00,100.00,98.00,100.00,100.00,100.00,100.00,100.00,100.00
"PH15HPB-95957",149033.00,"Spot","Percent",42165.00,"06",,,,,0.00,0.00,0.00,3.00,3.00,0.00,0.00,3.00,3.00,3.00,3.00,10.00,20.00,100.00,100.00,100.00,100.00,100.00,100.00,80.00,3.00,10.00,100.00,90.00
"PH15HPB-95957",149033.00,"Spot","Percent",42167.00,"06",,,,,100.00,100.00,100.00,100.00,100.00,98.00,98.00,3.00,3.00,3.00,10.00,0.00,10.00,3.00,3.00,20.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
"PH15HPB-95957",149033.00,"Spot","Percent",42173.00,"06",,,,,100.00,30.00,60.00,40.00,3.00,10.00,3.00,50.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
"PH15HPB-95957",149033.00,"Spot","Percent",42174.00,"06",,,,,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,60.00,20.00,20.00,20.00,90.00,100.00,98.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
"PH15HPB-95957",149033.00,"Spot","Percent",42175.00,"06",,,,,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,40.00,20.00,60.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
"PH15HPB-95957",149033.00,"Spot","Percent",42180.00,"06",,,,,20.00,10.00,10.00,20.00,20.00,10.00,20.00,0.00,70.00,100.00,3.00,20.00,20.00,20.00,10.00,20.00,10.00,10.00,10.00,10.00,70.00,100.00,100.00,100.00
"PH15HPB-95957",149033.00,"Spot","Percent",42185.00,"06",,,,,3.00,3.00,0.00,10.00,0.00,0.00,20.00,10.00,10.00,20.00,3.00,30.00,20.00,20.00,20.00,20.00,90.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
