DeployID,LocationQuality,Date,Latitude,Longitude,Ptt,TagType,SerialNum
EB17NUI-169953,B,43092.07581,71.556,-155.558,169953,CTD,eb04-608-17
EB17NUI-169953,B,43092.09803,71.558,-155.537,169953,CTD,eb04-608-17
EB17NUI-169953,B,43092.1251,71.569,-155.552,169953,CTD,eb04-608-17
EB17NUI-169953,B,43092.14736,71.577,-155.559,169953,CTD,eb04-608-17
EB17NUI-169953,B,43092.14736,71.576,-155.557,169953,CTD,eb04-608-17
EB17NUI-169953,B,43092.18456,71.594,-155.546,169953,CTD,eb04-608-17
EB17NUI-169953,B,43092.19574,71.629,-155.498,169953,CTD,eb04-608-17
EB17NUI-169953,B,43092.20878,71.646,-155.523,169953,CTD,eb04-608-17
EB17NUI-169953,A,43092.21244,71.672,-155.558,169953,CTD,eb04-608-17
EB17NUI-169953,A,43092.21604,71.673,-155.557,169953,CTD,eb04-608-17
EB17NUI-169953,0,43092.25387,71.687,-155.593,169953,CTD,eb04-608-17
EB17NUI-169953,1,43092.26637,71.692,-155.645,169953,CTD,eb04-608-17
EB17NUI-169953,B,43092.28046,71.687,-155.616,169953,CTD,eb04-608-17
EB17NUI-169953,3,43092.28203,71.691,-155.588,169953,CTD,eb04-608-17
EB17NUI-169953,2,43092.28579,71.664,-155.631,167947,SPOT,16U2907
EB17NUI-169953,2,43092.28796,71.691,-155.58,169953,CTD,eb04-608-17
EB17NUI-169953,B,43092.29031,71.664,-155.64,167947,SPOT,16U2907
EB17NUI-169953,1,43092.45962,71.747,-155.474,169953,CTD,eb04-608-17
EB17NUI-169953,3,43092.46884,71.748,-155.461,169953,CTD,eb04-608-17
EB17NUI-169953,2,43092.67057,71.776,-155.462,169953,CTD,eb04-608-17
EB17NUI-169953,B,43092.67294,71.782,-155.423,167947,SPOT,16U2907
EB17NUI-169953,3,43092.67814,71.78,-155.481,169953,CTD,eb04-608-17
EB17NUI-169953,B,43092.70757,71.803,-155.458,169953,CTD,eb04-608-17
EB17NUI-169953,B,43092.71515,71.8,-155.274,169953,CTD,eb04-608-17
EB17NUI-169953,A,43092.72042,71.78,-155.503,169953,CTD,eb04-608-17
EB17NUI-169953,B,43092.74097,71.778,-155.52,169953,CTD,eb04-608-17
EB17NUI-169953,B,43092.87795,71.838,-155.513,169953,CTD,eb04-608-17
EB17NUI-169953,B,43092.89292,71.751,-155.682,169953,CTD,eb04-608-17
EB17NUI-169953,B,43092.91558,71.733,-155.783,169953,CTD,eb04-608-17
EB17NUI-169953,A,43092.92332,71.743,-155.844,169953,CTD,eb04-608-17
EB17NUI-169953,B,43092.93083,71.737,-155.808,169953,CTD,eb04-608-17
EB17NUI-169953,A,43092.94594,71.704,-155.793,169953,CTD,eb04-608-17
EB17NUI-169953,B,43092.96111,71.705,-155.797,169953,CTD,eb04-608-17
EB17NUI-169953,B,43092.98274,71.709,-155.847,169953,CTD,eb04-608-17
EB17NUI-169953,A,43092.99028,71.699,-155.962,169953,CTD,eb04-608-17
EB17NUI-169953,B,43093.0013,71.698,-155.912,169953,CTD,eb04-608-17
EB17NUI-169953,0,43093.01632,71.683,-156.001,169953,CTD,eb04-608-17
EB17NUI-169953,B,43093.03146,71.682,-156,169953,CTD,eb04-608-17
EB17NUI-169953,B,43093.0536,71.685,-156.015,169953,CTD,eb04-608-17
EB17NUI-169953,B,43093.0644,71.682,-156.013,169953,CTD,eb04-608-17
EB17NUI-169953,A,43093.08605,71.638,-155.997,169953,CTD,eb04-608-17
EB17NUI-169953,B,43093.09962,71.614,-155.947,169953,CTD,eb04-608-17
EB17NUI-169953,B,43093.106,71.615,-155.93,169953,CTD,eb04-608-17
EB17NUI-169953,A,43093.11933,71.607,-155.94,169953,CTD,eb04-608-17
EB17NUI-169953,B,43093.13266,71.68,-156.024,169953,CTD,eb04-608-17
EB17NUI-169953,B,43093.13882,71.624,-155.976,169953,CTD,eb04-608-17
EB17NUI-169953,B,43093.16325,71.616,-155.988,169953,CTD,eb04-608-17
EB17NUI-169953,B,43093.17007,71.616,-155.999,169953,CTD,eb04-608-17
EB17NUI-169953,A,43093.17461,71.64,-155.964,169953,CTD,eb04-608-17
EB17NUI-169953,0,43093.18889,71.652,-156.006,169953,CTD,eb04-608-17
EB17NUI-169953,B,43093.20045,71.644,-156.003,169953,CTD,eb04-608-17
EB17NUI-169953,B,43093.21212,71.665,-156.029,169953,CTD,eb04-608-17
EB17NUI-169953,B,43093.23681,71.654,-156.05,169953,CTD,eb04-608-17
EB17NUI-169953,A,43093.24473,71.666,-155.999,169953,CTD,eb04-608-17
EB17NUI-169953,2,43093.31146,71.635,-156.038,169953,CTD,eb04-608-17
EB17NUI-169953,1,43093.31249,71.64,-156.054,169953,CTD,eb04-608-17
EB17NUI-169953,3,43093.51624,71.659,-156.15,169953,CTD,eb04-608-17
EB17NUI-169953,3,43093.52108,71.662,-156.146,169953,CTD,eb04-608-17
EB17NUI-169953,B,43093.58763,71.696,-156.199,167947,SPOT,16U2907
EB17NUI-169953,B,43093.76036,71.653,-156.277,169953,CTD,eb04-608-17
EB17NUI-169953,A,43093.76743,71.711,-156.478,169953,CTD,eb04-608-17
EB17NUI-169953,B,43093.78259,71.706,-156.453,169953,CTD,eb04-608-17
EB17NUI-169953,B,43093.79876,71.714,-156.504,169953,CTD,eb04-608-17
EB17NUI-169953,A,43093.79903,71.665,-156.405,169953,CTD,eb04-608-17
EB17NUI-169953,B,43093.82933,71.657,-156.482,169953,CTD,eb04-608-17
EB17NUI-169953,A,43093.83757,71.653,-156.547,169953,CTD,eb04-608-17
EB17NUI-169953,B,43093.85366,71.667,-156.569,169953,CTD,eb04-608-17
EB17NUI-169953,B,43093.86884,71.638,-156.541,169953,CTD,eb04-608-17
EB17NUI-169953,A,43093.87656,71.638,-156.491,169953,CTD,eb04-608-17
EB17NUI-169953,B,43093.8987,71.629,-156.556,169953,CTD,eb04-608-17
EB17NUI-169953,B,43093.91343,71.63,-156.579,169953,CTD,eb04-608-17
EB17NUI-169953,B,43093.92417,71.629,-156.539,169953,CTD,eb04-608-17
EB17NUI-169953,A,43093.93957,71.589,-156.418,169953,CTD,eb04-608-17
EB17NUI-169953,A,43093.94584,71.59,-156.514,169953,CTD,eb04-608-17
EB17NUI-169953,B,43093.96624,71.629,-156.715,169953,CTD,eb04-608-17
EB17NUI-169953,B,43093.97875,71.625,-156.533,169953,CTD,eb04-608-17
EB17NUI-169953,B,43093.99514,71.605,-156.496,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.01014,71.588,-156.55,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.01041,71.563,-156.521,169953,CTD,eb04-608-17
EB17NUI-169953,0,43094.01662,71.541,-156.554,169953,CTD,eb04-608-17
EB17NUI-169953,A,43094.03242,71.549,-156.569,169953,CTD,eb04-608-17
EB17NUI-169953,A,43094.04608,71.532,-156.524,169953,CTD,eb04-608-17
EB17NUI-169953,A,43094.05987,71.535,-156.429,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.08458,71.536,-156.475,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.08486,71.531,-156.426,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.08514,71.52,-156.426,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.10606,71.522,-156.471,169953,CTD,eb04-608-17
EB17NUI-169953,A,43094.12818,71.544,-156.422,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.17377,71.494,-156.449,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.18691,71.494,-156.449,169953,CTD,eb04-608-17
EB17NUI-169953,0,43094.19999,71.49,-156.368,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.21956,71.512,-156.396,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.24525,71.493,-156.426,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.29297,71.502,-156.45,169953,CTD,eb04-608-17
EB17NUI-169953,A,43094.29297,71.492,-156.333,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.3248,71.472,-156.314,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.34506,71.468,-156.312,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.35824,71.5,-156.328,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.36479,71.468,-156.314,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.42698,71.455,-156.303,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.44348,71.475,-156.328,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.56588,71.481,-156.315,169953,CTD,eb04-608-17
EB17NUI-169953,2,43094.58272,71.483,-156.324,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.6387,71.476,-156.319,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.65465,71.472,-156.322,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.67458,71.455,-156.257,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.70632,71.454,-156.287,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.70657,71.483,-156.28,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.72701,71.452,-156.293,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.74133,71.501,-156.22,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.7527,71.497,-156.395,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.78164,71.495,-156.393,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.79446,71.488,-156.365,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.79475,71.495,-156.289,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.82735,71.478,-156.227,169953,CTD,eb04-608-17
EB17NUI-169953,0,43094.8444,71.47,-156.282,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.86485,71.473,-156.296,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.86512,71.471,-156.296,169953,CTD,eb04-608-17
EB17NUI-169953,A,43094.87749,71.476,-156.294,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.93449,71.471,-156.278,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.93478,71.481,-156.313,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.94764,71.48,-156.312,169953,CTD,eb04-608-17
EB17NUI-169953,B,43094.96815,71.481,-156.311,169953,CTD,eb04-608-17
EB17NUI-169953,B,43095.07005,71.459,-156.28,169953,CTD,eb04-608-17
EB17NUI-169953,B,43095.0703,71.472,-156.317,169953,CTD,eb04-608-17
EB17NUI-169953,B,43095.08884,71.492,-156.362,169953,CTD,eb04-608-17
EB17NUI-169953,1,43095.10169,71.481,-156.435,169953,CTD,eb04-608-17
EB17NUI-169953,B,43095.1306,71.485,-156.404,169953,CTD,eb04-608-17
EB17NUI-169953,B,43095.20541,71.474,-156.458,169953,CTD,eb04-608-17
EB17NUI-169953,B,43095.21128,71.486,-156.4,169953,CTD,eb04-608-17
EB17NUI-169953,B,43095.22468,71.475,-156.416,169953,CTD,eb04-608-17
EB17NUI-169953,0,43095.23772,71.48,-156.422,169953,CTD,eb04-608-17
EB17NUI-169953,B,43095.26512,71.479,-156.415,169953,CTD,eb04-608-17
EB17NUI-169953,B,43095.27098,71.471,-156.434,169953,CTD,eb04-608-17
EB17NUI-169953,B,43095.3102,71.457,-156.406,169953,CTD,eb04-608-17
EB17NUI-169953,B,43095.33549,71.447,-156.457,169953,CTD,eb04-608-17
EB17NUI-169953,0,43095.33549,71.475,-156.452,169953,CTD,eb04-608-17
EB17NUI-169953,B,43095.58027,71.523,-156.456,169953,CTD,eb04-608-17
EB17NUI-169953,B,43095.6142,71.452,-156.238,169953,CTD,eb04-608-17
EB17NUI-169953,B,43095.62714,71.479,-156.027,169953,CTD,eb04-608-17
EB17NUI-169953,A,43095.64505,71.492,-156.061,169953,CTD,eb04-608-17
EB17NUI-169953,B,43095.65867,71.474,-156.098,169953,CTD,eb04-608-17
EB17NUI-169953,1,43095.65867,71.473,-156.092,169953,CTD,eb04-608-17
EB17NUI-169953,B,43095.67172,71.476,-156.058,169953,CTD,eb04-608-17
EB17NUI-169953,B,43095.68066,71.478,-156.04,169953,CTD,eb04-608-17
EB17NUI-169953,A,43095.71537,71.489,-156.017,169953,CTD,eb04-608-17
EB17NUI-169953,B,43095.74329,71.492,-155.946,169953,CTD,eb04-608-17
EB17NUI-169953,B,43095.75287,71.495,-155.955,169953,CTD,eb04-608-17
EB17NUI-169953,A,43095.76686,71.482,-155.951,169953,CTD,eb04-608-17
EB17NUI-169953,B,43095.77975,71.477,-155.959,169953,CTD,eb04-608-17
EB17NUI-169953,B,43095.78549,71.489,-155.943,169953,CTD,eb04-608-17
EB17NUI-169953,B,43095.79819,71.492,-155.928,169953,CTD,eb04-608-17
EB17NUI-169953,B,43095.81411,71.514,-156.039,169953,CTD,eb04-608-17
EB17NUI-169953,A,43095.83791,71.485,-155.987,169953,CTD,eb04-608-17
EB17NUI-169953,B,43095.85441,71.475,-155.93,169953,CTD,eb04-608-17
EB17NUI-169953,B,43095.85441,71.492,-156.017,169953,CTD,eb04-608-17
EB17NUI-169953,B,43095.86355,71.474,-155.93,169953,CTD,eb04-608-17
EB17NUI-169953,B,43095.88252,71.475,-155.929,169953,CTD,eb04-608-17
EB17NUI-169953,2,43095.90674,71.49,-155.952,169953,CTD,eb04-608-17
EB17NUI-169953,B,43095.92191,71.476,-155.958,169953,CTD,eb04-608-17
EB17NUI-169953,A,43095.92191,71.472,-155.962,169953,CTD,eb04-608-17
EB17NUI-169953,B,43095.93152,71.483,-155.961,169953,CTD,eb04-608-17
EB17NUI-169953,B,43095.95045,71.471,-155.974,169953,CTD,eb04-608-17
EB17NUI-169953,A,43095.97542,71.483,-156.001,169953,CTD,eb04-608-17
EB17NUI-169953,B,43095.9925,71.481,-155.992,169953,CTD,eb04-608-17
EB17NUI-169953,A,43095.9925,71.487,-156.009,169953,CTD,eb04-608-17
EB17NUI-169953,B,43096.00113,71.48,-156,169953,CTD,eb04-608-17
EB17NUI-169953,A,43096.01833,71.483,-156.02,169953,CTD,eb04-608-17
EB17NUI-169953,A,43096.04438,71.478,-155.993,169953,CTD,eb04-608-17
EB17NUI-169953,B,43096.05763,71.482,-155.993,169953,CTD,eb04-608-17
EB17NUI-169953,A,43096.06499,71.481,-155.993,169953,CTD,eb04-608-17
EB17NUI-169953,B,43096.06794,71.481,-155.993,169953,CTD,eb04-608-17
EB17NUI-169953,B,43096.08883,71.484,-155.992,169953,CTD,eb04-608-17
EB17NUI-169953,B,43096.10887,71.476,-156.017,169953,CTD,eb04-608-17
EB17NUI-169953,A,43096.11395,71.466,-155.962,169953,CTD,eb04-608-17
EB17NUI-169953,A,43096.12495,71.502,-155.962,169953,CTD,eb04-608-17
EB17NUI-169953,B,43096.13563,71.492,-155.999,169953,CTD,eb04-608-17
EB17NUI-169953,A,43096.13563,71.482,-155.998,169953,CTD,eb04-608-17
EB17NUI-169953,0,43096.15769,71.519,-155.959,169953,CTD,eb04-608-17
EB17NUI-169953,A,43096.22791,71.507,-155.863,169953,CTD,eb04-608-17
EB17NUI-169953,B,43096.25174,71.509,-155.857,169953,CTD,eb04-608-17
EB17NUI-169953,A,43096.26469,71.505,-155.835,169953,CTD,eb04-608-17
EB17NUI-169953,B,43096.28147,71.527,-155.848,169953,CTD,eb04-608-17
EB17NUI-169953,A,43096.31623,71.528,-155.818,169953,CTD,eb04-608-17
EB17NUI-169953,A,43096.38463,71.537,-155.727,169953,CTD,eb04-608-17
EB17NUI-169953,B,43096.42758,71.549,-155.699,169953,CTD,eb04-608-17
EB17NUI-169953,B,43096.45416,71.533,-155.754,169953,CTD,eb04-608-17
EB17NUI-169953,B,43096.49642,71.527,-155.748,169953,CTD,eb04-608-17
EB17NUI-169953,B,43096.52338,71.524,-155.73,169953,CTD,eb04-608-17
EB17NUI-169953,B,43096.56575,71.522,-155.739,169953,CTD,eb04-608-17
EB17NUI-169953,A,43096.56575,71.522,-155.739,169953,CTD,eb04-608-17
EB17NUI-169953,1,43096.58773,71.523,-155.69,169953,CTD,eb04-608-17
EB17NUI-169953,B,43096.63519,71.527,-155.625,169953,CTD,eb04-608-17
EB17NUI-169953,B,43096.64168,71.529,-155.624,169953,CTD,eb04-608-17
EB17NUI-169953,A,43096.66039,71.525,-155.642,169953,CTD,eb04-608-17
EB17NUI-169953,B,43096.6865,71.526,-155.632,169953,CTD,eb04-608-17
EB17NUI-169953,B,43096.70787,71.526,-155.617,169953,CTD,eb04-608-17
EB17NUI-169953,B,43096.71061,71.523,-155.62,169953,CTD,eb04-608-17
EB17NUI-169953,B,43096.73097,71.522,-155.626,169953,CTD,eb04-608-17
EB17NUI-169953,B,43096.75822,71.536,-155.637,169953,CTD,eb04-608-17
EB17NUI-169953,B,43096.79554,71.541,-155.585,169953,CTD,eb04-608-17
EB17NUI-169953,B,43096.82934,71.518,-155.699,169953,CTD,eb04-608-17
EB17NUI-169953,B,43096.84156,71.518,-155.695,169953,CTD,eb04-608-17
EB17NUI-169953,A,43096.8642,71.519,-155.76,169953,CTD,eb04-608-17
EB17NUI-169953,B,43096.90517,71.52,-155.688,169953,CTD,eb04-608-17
EB17NUI-169953,A,43096.9133,71.53,-155.813,169953,CTD,eb04-608-17
EB17NUI-169953,1,43096.91563,71.511,-155.834,169953,CTD,eb04-608-17
EB17NUI-169953,B,43097.00582,71.513,-155.831,169953,CTD,eb04-608-17
EB17NUI-169953,B,43097.05183,71.53,-155.814,169953,CTD,eb04-608-17
EB17NUI-169953,B,43097.05723,71.503,-155.868,169953,CTD,eb04-608-17
EB17NUI-169953,B,43097.07438,71.501,-155.841,169953,CTD,eb04-608-17
EB17NUI-169953,B,43097.08801,71.506,-155.837,169953,CTD,eb04-608-17
EB17NUI-169953,B,43097.10852,71.508,-155.895,169953,CTD,eb04-608-17
EB17NUI-169953,0,43097.12145,71.51,-155.899,169953,CTD,eb04-608-17
EB17NUI-169953,B,43097.147,71.503,-155.969,169953,CTD,eb04-608-17
EB17NUI-169953,B,43097.15756,71.523,-155.894,169953,CTD,eb04-608-17
EB17NUI-169953,B,43097.17719,71.526,-155.904,169953,CTD,eb04-608-17
EB17NUI-169953,B,43097.24914,71.522,-155.904,169953,CTD,eb04-608-17
EB17NUI-169953,B,43097.25368,71.522,-155.905,169953,CTD,eb04-608-17
EB17NUI-169953,B,43097.28146,71.522,-155.903,169953,CTD,eb04-608-17
EB17NUI-169953,B,43097.29366,71.522,-155.903,169953,CTD,eb04-608-17
EB17NUI-169953,B,43097.35429,71.514,-155.916,169953,CTD,eb04-608-17
EB17NUI-169953,A,43097.36575,71.516,-155.956,169953,CTD,eb04-608-17
EB17NUI-169953,B,43097.39079,71.516,-155.957,169953,CTD,eb04-608-17
EB17NUI-169953,B,43097.42655,71.544,-155.94,169953,CTD,eb04-608-17
EB17NUI-169953,B,43097.43237,71.546,-155.9,169953,CTD,eb04-608-17
EB17NUI-169953,0,43097.48987,71.537,-155.929,169953,CTD,eb04-608-17
EB17NUI-169953,A,43097.49872,71.534,-155.917,169953,CTD,eb04-608-17
EB17NUI-169953,B,43097.5488,71.539,-155.918,169953,CTD,eb04-608-17
EB17NUI-169953,0,43097.75144,71.516,-155.778,169953,CTD,eb04-608-17
EB17NUI-169953,B,43097.76206,71.523,-155.774,169953,CTD,eb04-608-17
EB17NUI-169953,0,43097.76939,71.558,-155.819,169953,CTD,eb04-608-17
EB17NUI-169953,A,43097.78535,71.551,-155.794,169953,CTD,eb04-608-17
EB17NUI-169953,B,43097.82586,71.492,-155.762,169953,CTD,eb04-608-17
EB17NUI-169953,B,43097.82586,71.525,-155.714,169953,CTD,eb04-608-17
EB17NUI-169953,A,43097.83862,71.53,-155.792,169953,CTD,eb04-608-17
EB17NUI-169953,0,43097.85076,71.525,-155.859,169953,CTD,eb04-608-17
EB17NUI-169953,B,43097.89329,71.513,-155.946,169953,CTD,eb04-608-17
EB17NUI-169953,B,43097.89329,71.514,-155.82,169953,CTD,eb04-608-17
EB17NUI-169953,B,43097.89968,71.521,-155.973,169953,CTD,eb04-608-17
EB17NUI-169953,A,43097.9058,71.531,-155.985,169953,CTD,eb04-608-17
EB17NUI-169953,A,43097.91815,71.521,-156.01,169953,CTD,eb04-608-17
EB17NUI-169953,0,43097.95885,71.501,-156.033,169953,CTD,eb04-608-17
EB17NUI-169953,B,43097.95914,71.501,-156.034,169953,CTD,eb04-608-17
EB17NUI-169953,B,43097.96549,71.52,-155.984,169953,CTD,eb04-608-17
EB17NUI-169953,B,43097.97887,71.521,-155.991,169953,CTD,eb04-608-17
EB17NUI-169953,B,43097.99142,71.516,-156.008,169953,CTD,eb04-608-17
EB17NUI-169953,B,43098.03059,71.507,-156.06,169953,CTD,eb04-608-17
EB17NUI-169953,B,43098.03086,71.508,-156.06,169953,CTD,eb04-608-17
EB17NUI-169953,B,43098.03733,71.531,-156.096,169953,CTD,eb04-608-17
EB17NUI-169953,B,43098.04909,71.487,-156.096,169953,CTD,eb04-608-17
EB17NUI-169953,B,43098.10084,71.476,-156.138,169953,CTD,eb04-608-17
EB17NUI-169953,B,43098.10084,71.523,-156.174,169953,CTD,eb04-608-17
EB17NUI-169953,B,43098.10111,71.501,-156.241,169953,CTD,eb04-608-17
EB17NUI-169953,B,43098.11898,71.487,-156.282,169953,CTD,eb04-608-17
EB17NUI-169953,B,43098.13729,71.476,-156.229,169953,CTD,eb04-608-17
EB17NUI-169953,A,43098.16759,71.487,-156.083,169953,CTD,eb04-608-17
EB17NUI-169953,A,43098.17524,71.495,-156.318,169953,CTD,eb04-608-17
EB17NUI-169953,A,43098.19444,71.501,-156.308,169953,CTD,eb04-608-17
EB17NUI-169953,B,43098.20546,71.5,-156.311,169953,CTD,eb04-608-17
EB17NUI-169953,B,43098.23727,71.494,-156.317,169953,CTD,eb04-608-17
EB17NUI-169953,A,43098.23727,71.509,-156.393,169953,CTD,eb04-608-17
EB17NUI-169953,B,43098.24346,71.46,-156.381,169953,CTD,eb04-608-17
EB17NUI-169953,B,43098.31041,71.473,-156.359,169953,CTD,eb04-608-17
EB17NUI-169953,B,43098.31534,71.48,-156.354,169953,CTD,eb04-608-17
EB17NUI-169953,A,43098.33933,71.476,-156.524,169953,CTD,eb04-608-17
EB17NUI-169953,B,43098.34313,71.489,-156.487,169953,CTD,eb04-608-17
EB17NUI-169953,B,43098.40865,71.466,-156.696,169953,CTD,eb04-608-17
EB17NUI-169953,B,43098.40865,71.494,-156.655,169953,CTD,eb04-608-17
EB17NUI-169953,0,43098.40865,71.494,-156.653,169953,CTD,eb04-608-17
EB17NUI-169953,B,43098.60366,71.45,-156.649,167947,SPOT,16U2907
EB17NUI-169953,A,43098.73999,71.405,-156.813,169953,CTD,eb04-608-17
EB17NUI-169953,0,43098.7463,71.421,-156.88,169953,CTD,eb04-608-17
EB17NUI-169953,B,43098.76014,71.356,-156.803,169953,CTD,eb04-608-17
EB17NUI-169953,B,43098.76744,71.441,-156.801,169953,CTD,eb04-608-17
EB17NUI-169953,B,43098.80623,71.351,-156.934,169953,CTD,eb04-608-17
EB17NUI-169953,B,43098.81264,71.408,-156.895,169953,CTD,eb04-608-17
EB17NUI-169953,1,43098.81264,71.404,-156.971,169953,CTD,eb04-608-17
EB17NUI-169953,1,43098.81264,71.403,-156.929,169953,CTD,eb04-608-17
EB17NUI-169953,B,43098.83174,71.4,-156.949,169953,CTD,eb04-608-17
EB17NUI-169953,A,43098.84106,71.391,-157.061,169953,CTD,eb04-608-17
EB17NUI-169953,B,43098.87583,71.525,-156.545,167947,SPOT,16U2907
EB17NUI-169953,B,43098.87929,71.429,-156.809,167947,SPOT,16U2907
EB17NUI-169953,B,43098.88851,71.479,-156.503,167947,SPOT,16U2907
EB17NUI-169953,B,43098.94448,71.478,-156.49,167947,SPOT,16U2907
EB17NUI-169953,3,43098.94451,71.395,-157.044,169953,CTD,eb04-608-17
EB17NUI-169953,3,43098.94874,71.398,-157.068,169953,CTD,eb04-608-17
EB17NUI-169953,3,43098.95095,71.399,-157.061,169953,CTD,eb04-608-17
EB17NUI-169953,B,43098.95332,71.34,-157.03,167947,SPOT,16U2907
EB17NUI-169953,B,43098.97296,71.345,-157.023,167947,SPOT,16U2907
EB17NUI-169953,B,43099.03932,71.344,-157.274,167947,SPOT,16U2907
EB17NUI-169953,B,43099.08938,71.321,-157.383,167947,SPOT,16U2907
EB17NUI-169953,B,43099.11785,71.326,-157.394,167947,SPOT,16U2907
EB17NUI-169953,3,43099.1508,71.383,-157.177,169953,CTD,eb04-608-17
EB17NUI-169953,2,43099.15691,71.381,-157.237,169953,CTD,eb04-608-17
EB17NUI-169953,1,43099.15903,71.373,-157.218,169953,CTD,eb04-608-17
EB17NUI-169953,A,43099.36238,71.339,-157.31,169953,CTD,eb04-608-17
EB17NUI-169953,B,43099.58638,71.343,-157.575,169953,CTD,eb04-608-17
EB17NUI-169953,B,43099.59309,71.384,-157.274,169953,CTD,eb04-608-17
EB17NUI-169953,B,43099.59309,71.218,-157.183,169953,CTD,eb04-608-17
EB17NUI-169953,B,43099.65549,71.262,-157.235,169953,CTD,eb04-608-17
EB17NUI-169953,B,43099.66189,71.275,-157.267,169953,CTD,eb04-608-17
EB17NUI-169953,B,43099.66189,71.268,-157.242,169953,CTD,eb04-608-17
EB17NUI-169953,B,43099.68491,71.285,-157.309,169953,CTD,eb04-608-17
EB17NUI-169953,1,43099.72875,71.3,-157.451,169953,CTD,eb04-608-17
EB17NUI-169953,B,43099.73436,71.277,-157.458,169953,CTD,eb04-608-17
EB17NUI-169953,1,43099.73464,71.302,-157.415,169953,CTD,eb04-608-17
EB17NUI-169953,0,43099.75079,71.299,-157.422,169953,CTD,eb04-608-17
EB17NUI-169953,A,43099.75103,71.308,-157.461,169953,CTD,eb04-608-17
EB17NUI-169953,B,43099.79348,71.298,-157.557,169953,CTD,eb04-608-17
EB17NUI-169953,A,43099.79568,71.314,-157.449,169953,CTD,eb04-608-17
EB17NUI-169953,B,43099.80553,71.312,-157.47,169953,CTD,eb04-608-17
EB17NUI-169953,B,43099.80605,71.309,-157.454,169953,CTD,eb04-608-17
EB17NUI-169953,B,43099.82411,71.308,-157.396,169953,CTD,eb04-608-17
EB17NUI-169953,B,43099.82411,71.31,-157.408,169953,CTD,eb04-608-17
EB17NUI-169953,B,43099.86523,71.31,-157.425,169953,CTD,eb04-608-17
EB17NUI-169953,B,43099.87542,71.306,-157.427,169953,CTD,eb04-608-17
EB17NUI-169953,B,43099.89078,71.306,-157.461,169953,CTD,eb04-608-17
EB17NUI-169953,B,43099.89078,71.307,-157.447,169953,CTD,eb04-608-17
EB17NUI-169953,B,43100.06978,71.291,-157.317,169953,CTD,eb04-608-17
EB17NUI-169953,B,43100.08197,71.257,-157.382,169953,CTD,eb04-608-17
EB17NUI-169953,B,43100.09924,71.256,-157.392,169953,CTD,eb04-608-17
EB17NUI-169953,B,43100.10515,71.271,-157.345,169953,CTD,eb04-608-17
EB17NUI-169953,B,43100.14098,71.302,-157.394,169953,CTD,eb04-608-17
EB17NUI-169953,B,43100.14156,71.285,-157.318,169953,CTD,eb04-608-17
EB17NUI-169953,A,43100.15383,71.286,-157.358,169953,CTD,eb04-608-17
EB17NUI-169953,A,43100.16177,71.307,-157.323,169953,CTD,eb04-608-17
EB17NUI-169953,3,43100.17132,71.321,-157.308,169953,CTD,eb04-608-17
EB17NUI-169953,B,43100.17353,71.287,-157.286,169953,CTD,eb04-608-17
EB17NUI-169953,B,43100.21054,71.302,-157.345,169953,CTD,eb04-608-17
EB17NUI-169953,B,43100.21054,71.307,-157.356,169953,CTD,eb04-608-17
EB17NUI-169953,1,43100.22488,71.297,-157.328,169953,CTD,eb04-608-17
EB17NUI-169953,B,43100.28049,71.303,-157.373,169953,CTD,eb04-608-17
