"DeployID","LocationQuality","Date","Latitude","Longitude","Ptt","TagType","MonthNumb"
"KOTE-771-09","3","40226.15118",59.07,-164.91,40792.00,"SPLASH","02"
"KOTE-771-09","B","40226.15271",59.08,-164.91,40792.00,"SPLASH","02"
"KOTE-771-09","0","40226.17626",59.07,-164.91,40792.00,"SPLASH","02"
"KOTE-771-09","2","40226.21633",59.09,-164.91,40792.00,"SPLASH","02"
"KOTE-771-09","2","40226.21936",59.09,-164.90,40792.00,"SPLASH","02"
"KOTE-771-09","A","40226.22249",59.08,-164.91,40792.00,"SPLASH","02"
"KOTE-771-09","0","40226.24722",59.10,-164.89,40792.00,"SPLASH","02"
"KOTE-771-09","1","40226.28399",59.10,-164.89,40792.00,"SPLASH","02"
"KOTE-771-09","2","40226.28852",59.10,-164.90,40792.00,"SPLASH","02"
"KOTE-771-09","B","40226.61929",59.08,-164.84,40792.00,"SPLASH","02"
"KOTE-771-09","A","40226.6537",59.07,-164.89,40792.00,"SPLASH","02"
"KOTE-771-09","2","40226.65566",59.08,-164.87,40792.00,"SPLASH","02"
"KOTE-771-09","A","40226.68462",59.08,-164.87,40792.00,"SPLASH","02"
"KOTE-771-09","A","40226.68462",59.09,-164.88,40792.00,"SPLASH","02"
"KOTE-771-09","2","40227.09809",59.08,-164.85,40792.00,"SPLASH","02"
"KOTE-771-09","B","40227.10273",59.08,-164.86,40792.00,"SPLASH","02"
"KOTE-771-09","A","40227.13245",59.08,-164.84,40792.00,"SPLASH","02"
"KOTE-771-09","1","40227.1348",59.09,-164.86,40792.00,"SPLASH","02"
"KOTE-771-09","A","40227.16826",59.01,-164.07,40792.00,"SPLASH","02"
"KOTE-771-09","2","40227.20172",59.09,-164.89,40792.00,"SPLASH","02"
"KOTE-771-09","2","40227.20421",59.09,-164.89,40792.00,"SPLASH","02"
"KOTE-771-09","1","40227.20521",59.09,-164.90,40792.00,"SPLASH","02"
"KOTE-771-09","2","40228.0898",59.09,-164.83,40792.00,"SPLASH","02"
"KOTE-771-09","A","40228.09184",59.09,-164.82,40792.00,"SPLASH","02"
"KOTE-771-09","1","40228.11876",59.08,-164.88,40792.00,"SPLASH","02"
"KOTE-771-09","1","40228.12019",59.08,-164.81,40792.00,"SPLASH","02"
"KOTE-771-09","1","40228.12019",59.09,-164.78,40792.00,"SPLASH","02"
"KOTE-771-09","0","40228.16009",59.10,-164.76,40792.00,"SPLASH","02"
"KOTE-771-09","3","40228.18782",59.08,-164.88,40792.00,"SPLASH","02"
"KOTE-771-09","3","40228.18806",59.09,-164.86,40792.00,"SPLASH","02"
"KOTE-771-09","3","40228.23177",59.09,-164.86,40792.00,"SPLASH","02"
"KOTE-771-09","1","40228.25646",59.10,-164.87,40792.00,"SPLASH","02"
"KOTE-771-09","2","40228.25646",59.10,-164.87,40792.00,"SPLASH","02"
"KOTE-771-09","A","40229.1011",59.05,-164.78,40792.00,"SPLASH","02"
"KOTE-771-09","B","40229.15032",59.10,-164.62,40792.00,"SPLASH","02"
"KOTE-771-09","A","40229.17245",59.05,-164.77,40792.00,"SPLASH","02"
"KOTE-771-09","B","40229.17391",59.05,-164.77,40792.00,"SPLASH","02"
"KOTE-771-09","B","40229.22323",59.06,-164.80,40792.00,"SPLASH","02"
"KOTE-771-09","A","40229.24213",59.06,-164.80,40792.00,"SPLASH","02"
"KOTE-771-09","2","40229.31002",59.08,-164.80,40792.00,"SPLASH","02"
"KOTE-771-09","0","40229.31052",59.07,-164.86,40792.00,"SPLASH","02"
"KOTE-771-09","3","40230.08647",59.13,-164.78,40792.00,"SPLASH","02"
"KOTE-771-09","3","40230.14419",59.13,-164.81,40792.00,"SPLASH","02"
"KOTE-771-09","3","40230.15564",59.13,-164.82,40792.00,"SPLASH","02"
"KOTE-771-09","B","40230.44618",58.98,-164.66,40792.00,"SPLASH","02"
"KOTE-771-09","A","40230.48322",59.15,-164.84,40792.00,"SPLASH","02"
"KOTE-771-09","3","40230.51826",59.15,-164.83,40792.00,"SPLASH","02"
"KOTE-771-09","B","40230.552",59.15,-164.80,40792.00,"SPLASH","02"
"KOTE-771-09","3","40231.13574",59.16,-164.85,40792.00,"SPLASH","02"
"KOTE-771-09","3","40231.13773",59.16,-164.85,40792.00,"SPLASH","02"
"KOTE-771-09","B","40231.4213",59.18,-164.97,40792.00,"SPLASH","02"
"KOTE-771-09","2","40231.47672",59.19,-164.98,40792.00,"SPLASH","02"
"KOTE-771-09","1","40231.51337",59.19,-164.98,40792.00,"SPLASH","02"
"KOTE-771-09","2","40231.54634",59.18,-164.94,40792.00,"SPLASH","02"
"KOTE-771-09","2","40232.12132",59.18,-164.97,40792.00,"SPLASH","02"
"KOTE-771-09","2","40232.12729",59.18,-165.00,40792.00,"SPLASH","02"
"KOTE-771-09","B","40232.1886",59.15,-165.58,40792.00,"SPLASH","02"
"KOTE-771-09","B","40232.1961",58.87,-165.32,40792.00,"SPLASH","02"
"KOTE-771-09","0","40232.19815",59.16,-165.00,40792.00,"SPLASH","02"
"KOTE-771-09","A","40232.19839",59.17,-165.02,40792.00,"SPLASH","02"
"KOTE-771-09","3","40232.26045",59.16,-164.99,40792.00,"SPLASH","02"
"KOTE-771-09","2","40232.26706",59.16,-165.00,40792.00,"SPLASH","02"
"KOTE-771-09","2","40232.26729",59.16,-165.00,40792.00,"SPLASH","02"
"KOTE-771-09","A","40232.33391",59.18,-165.04,40792.00,"SPLASH","02"
"KOTE-771-09","3","40232.33747",59.18,-165.00,40792.00,"SPLASH","02"
"KOTE-771-09","1","40233.09542",59.12,-164.97,40792.00,"SPLASH","02"
"KOTE-771-09","1","40233.10433",59.12,-164.95,40792.00,"SPLASH","02"
"KOTE-771-09","B","40233.10774",59.16,-164.91,40792.00,"SPLASH","02"
"KOTE-771-09","B","40233.17709",59.11,-165.06,40792.00,"SPLASH","02"
"KOTE-771-09","0","40233.18574",59.09,-165.00,40792.00,"SPLASH","02"
"KOTE-771-09","2","40233.1877",59.11,-165.02,40792.00,"SPLASH","02"
"KOTE-771-09","A","40233.24484",59.11,-165.03,40792.00,"SPLASH","02"
"KOTE-771-09","2","40233.25487",59.11,-165.02,40792.00,"SPLASH","02"
"KOTE-771-09","2","40233.25816",59.11,-165.02,40792.00,"SPLASH","02"
"KOTE-771-09","0","40233.31341",59.12,-165.05,40792.00,"SPLASH","02"
"KOTE-771-09","2","40233.32406",59.12,-165.03,40792.00,"SPLASH","02"
"KOTE-771-09","A","40233.38537",59.11,-165.05,40792.00,"SPLASH","02"
"KOTE-771-09","0","40234.08755",59.06,-164.83,40792.00,"SPLASH","02"
"KOTE-771-09","3","40234.0891",59.06,-164.83,40792.00,"SPLASH","02"
"KOTE-771-09","A","40234.0935",59.06,-164.84,40792.00,"SPLASH","02"
"KOTE-771-09","A","40234.10307",59.06,-164.83,40792.00,"SPLASH","02"
"KOTE-771-09","2","40234.11112",59.06,-164.82,40792.00,"SPLASH","02"
"KOTE-771-09","2","40234.15794",59.06,-164.82,40792.00,"SPLASH","02"
"KOTE-771-09","2","40234.16095",59.06,-164.82,40792.00,"SPLASH","02"
"KOTE-771-09","A","40234.16983",59.05,-164.82,40792.00,"SPLASH","02"
"KOTE-771-09","A","40234.22963",59.06,-164.81,40792.00,"SPLASH","02"
"KOTE-771-09","B","40234.24096",59.06,-164.80,40792.00,"SPLASH","02"
"KOTE-771-09","3","40234.25053",59.06,-164.81,40792.00,"SPLASH","02"
"KOTE-771-09","0","40234.29834",59.06,-164.79,40792.00,"SPLASH","02"
"KOTE-771-09","0","40234.30745",59.06,-164.81,40792.00,"SPLASH","02"
"KOTE-773-09","B","40212.10118",65.36,-167.09,40793.00,"SPLASH","02"
"KOTE-773-09","B","40214.25068",65.36,-167.08,40793.00,"SPLASH","02"
"KOTE-773-09","B","40215.1238",65.36,-167.10,40793.00,"SPLASH","02"
"KOTE-773-09","B","40215.12699",65.36,-167.11,40793.00,"SPLASH","02"
"KOTE-773-09","B","40216.10637",65.36,-167.10,40793.00,"SPLASH","02"
"KOTE-773-09","0","40216.11103",65.36,-167.10,40793.00,"SPLASH","02"
"KOTE-773-09","B","40216.1225",65.39,-167.07,40793.00,"SPLASH","02"
"KOTE-773-09","A","40216.2613",65.36,-167.11,40793.00,"SPLASH","02"
"KOTE-773-09","A","40216.2903",65.37,-167.05,40793.00,"SPLASH","02"
"KOTE-773-09","B","40217.13891",65.37,-167.10,40793.00,"SPLASH","02"
"KOTE-773-09","2","40217.16488",65.36,-167.12,40793.00,"SPLASH","02"
"KOTE-773-09","A","40217.54044",65.34,-167.03,40793.00,"SPLASH","02"
"KOTE-773-09","B","40217.58047",65.34,-167.02,40793.00,"SPLASH","02"
"KOTE-773-09","B","40217.59655",65.34,-167.01,40793.00,"SPLASH","02"
"KOTE-773-09","B","40217.60994",65.34,-167.02,40793.00,"SPLASH","02"
"KOTE-773-09","B","40217.6484",65.34,-167.02,40793.00,"SPLASH","02"
"KOTE-773-09","A","40220.15759",65.35,-167.10,40793.00,"SPLASH","02"
"KOTE-773-09","B","40220.16527",65.36,-167.08,40793.00,"SPLASH","02"
"KOTE-773-09","A","40220.18039",65.36,-167.09,40793.00,"SPLASH","02"
"KOTE-773-09","A","40220.18542",65.35,-167.11,40793.00,"SPLASH","02"
"KOTE-773-09","1","40220.2274",65.36,-167.14,40793.00,"SPLASH","02"
"KOTE-773-09","3","40220.23395",65.37,-167.10,40793.00,"SPLASH","02"
"KOTE-773-09","3","40220.24905",65.37,-167.11,40793.00,"SPLASH","02"
"KOTE-773-09","1","40220.29889",65.36,-167.13,40793.00,"SPLASH","02"
"KOTE-773-09","1","40220.30242",65.37,-167.12,40793.00,"SPLASH","02"
"KOTE-773-09","A","40220.80262",65.36,-167.13,40793.00,"SPLASH","02"
"KOTE-773-09","B","40220.80495",65.37,-167.16,40793.00,"SPLASH","02"
"KOTE-773-09","1","40221.09494",65.36,-167.15,40793.00,"SPLASH","02"
"KOTE-773-09","1","40221.09747",65.36,-167.17,40793.00,"SPLASH","02"
"KOTE-773-09","3","40221.14983",65.36,-167.18,40793.00,"SPLASH","02"
"KOTE-773-09","2","40221.15032",65.36,-167.18,40793.00,"SPLASH","02"
"KOTE-773-09","3","40221.16341",65.36,-167.19,40793.00,"SPLASH","02"
"KOTE-773-09","B","40221.16594",65.36,-167.19,40793.00,"SPLASH","02"
"KOTE-773-09","3","40221.51057",65.38,-167.31,40793.00,"SPLASH","02"
"KOTE-773-09","0","40222.28547",65.36,-167.11,40793.00,"SPLASH","02"
"KOTE-773-09","B","40222.34225",65.37,-167.32,40793.00,"SPLASH","02"
"KOTE-773-09","B","40223.1302",65.28,-167.05,40793.00,"SPLASH","02"
"KOTE-773-09","2","40223.1317",65.35,-167.03,40793.00,"SPLASH","02"
"KOTE-773-09","A","40223.13422",65.35,-167.02,40793.00,"SPLASH","02"
"KOTE-773-09","B","40224.10787",65.38,-167.25,40793.00,"SPLASH","02"
"KOTE-773-09","A","40224.11534",64.11,-174.50,40793.00,"SPLASH","02"
"KOTE-773-09","B","40224.11679",65.35,-167.26,40793.00,"SPLASH","02"
"KOTE-773-09","B","40224.17551",65.44,-167.13,40793.00,"SPLASH","02"
"KOTE-773-09","B","40224.18179",65.53,-166.69,40793.00,"SPLASH","02"
"KOTE-773-09","0","40224.19402",65.36,-167.10,40793.00,"SPLASH","02"
"KOTE-773-09","B","40225.09266",65.34,-167.07,40793.00,"SPLASH","02"
"KOTE-773-09","A","40225.11579",65.35,-167.09,40793.00,"SPLASH","02"
"KOTE-773-09","B","40225.16737",65.36,-167.11,40793.00,"SPLASH","02"
"KOTE-773-09","B","40225.30748",65.36,-167.12,40793.00,"SPLASH","02"
"KOTE-773-09","A","40227.10012",65.36,-167.12,40793.00,"SPLASH","02"
"KOTE-773-09","B","40227.13377",65.36,-167.13,40793.00,"SPLASH","02"
"KOTE-773-09","A","40227.13545",65.36,-167.11,40793.00,"SPLASH","02"
"KOTE-773-09","B","40227.13703",65.36,-167.13,40793.00,"SPLASH","02"
"KOTE-773-09","B","40227.20328",65.36,-167.14,40793.00,"SPLASH","02"
"KOTE-773-09","B","40227.20328",65.38,-167.07,40793.00,"SPLASH","02"
"KOTE-773-09","B","40227.23935",65.38,-167.14,40793.00,"SPLASH","02"
"KOTE-773-09","A","40227.26941",65.37,-167.08,40793.00,"SPLASH","02"
"KOTE-773-09","A","40227.27226",65.31,-167.40,40793.00,"SPLASH","02"
"KOTE-773-09","B","40229.52366",65.33,-167.02,40793.00,"SPLASH","02"
"KOTE-773-09","B","40230.08749",65.35,-167.16,40793.00,"SPLASH","02"
"KOTE-773-09","A","40230.08905",65.36,-167.10,40793.00,"SPLASH","02"
"KOTE-773-09","B","40230.09065",65.36,-167.12,40793.00,"SPLASH","02"
"KOTE-773-09","B","40230.11898",65.36,-167.09,40793.00,"SPLASH","02"
"KOTE-773-09","A","40230.14608",65.35,-167.10,40793.00,"SPLASH","02"
"KOTE-773-09","B","40230.15752",65.36,-167.10,40793.00,"SPLASH","02"
"KOTE-773-09","B","40230.15752",65.37,-167.06,40793.00,"SPLASH","02"
"KOTE-773-09","B","40230.16081",65.36,-167.09,40793.00,"SPLASH","02"
"KOTE-773-09","A","40230.2141",65.35,-167.11,40793.00,"SPLASH","02"
"KOTE-773-09","A","40230.22657",65.35,-167.11,40793.00,"SPLASH","02"
"KOTE-773-09","A","40230.22657",65.35,-167.11,40793.00,"SPLASH","02"
"KOTE-773-09","A","40230.22956",65.35,-167.11,40793.00,"SPLASH","02"
"KOTE-773-09","B","40230.28578",65.36,-167.11,40793.00,"SPLASH","02"
"KOTE-773-09","1","40230.29406",65.37,-167.07,40793.00,"SPLASH","02"
"KOTE-773-09","0","40230.29773",65.36,-167.15,40793.00,"SPLASH","02"
"KOTE-773-09","3","40230.36462",65.37,-167.10,40793.00,"SPLASH","02"
"KOTE-773-09","3","40230.36757",65.37,-167.10,40793.00,"SPLASH","02"
"KOTE-773-09","B","40231.11019",65.36,-167.10,40793.00,"SPLASH","02"
"KOTE-773-09","A","40231.1365",65.35,-167.09,40793.00,"SPLASH","02"
"KOTE-773-09","A","40231.13959",65.35,-167.08,40793.00,"SPLASH","02"
"KOTE-773-09","B","40231.14095",65.35,-167.08,40793.00,"SPLASH","02"
"KOTE-773-09","A","40231.14561",65.36,-167.09,40793.00,"SPLASH","02"
"KOTE-773-09","A","40231.20627",65.35,-167.08,40793.00,"SPLASH","02"
"KOTE-773-09","A","40231.20928",65.35,-167.08,40793.00,"SPLASH","02"
"KOTE-773-09","A","40231.20928",65.35,-167.08,40793.00,"SPLASH","02"
"KOTE-773-09","A","40231.21515",65.35,-167.08,40793.00,"SPLASH","02"
"KOTE-773-09","1","40231.27898",65.35,-167.06,40793.00,"SPLASH","02"
"KOTE-773-09","3","40231.28032",65.35,-167.08,40793.00,"SPLASH","02"
"KOTE-773-09","2","40231.28174",65.35,-167.07,40793.00,"SPLASH","02"
"KOTE-773-09","3","40231.34962",65.36,-167.07,40793.00,"SPLASH","02"
"KOTE-773-09","1","40231.35063",65.36,-167.07,40793.00,"SPLASH","02"
"KOTE-773-09","2","40232.12409",65.35,-167.08,40793.00,"SPLASH","02"
"KOTE-773-09","A","40232.12581",65.35,-167.07,40793.00,"SPLASH","02"
"KOTE-773-09","3","40232.12682",65.35,-167.08,40793.00,"SPLASH","02"
"KOTE-773-09","A","40232.13148",65.35,-167.08,40793.00,"SPLASH","02"
"KOTE-773-09","B","40232.19258",65.35,-167.09,40793.00,"SPLASH","02"
"KOTE-773-09","3","40232.19443",65.35,-167.08,40793.00,"SPLASH","02"
"KOTE-773-09","3","40232.19756",65.35,-167.10,40793.00,"SPLASH","02"
"KOTE-773-09","3","40232.20067",65.35,-167.08,40793.00,"SPLASH","02"
"KOTE-773-09","2","40232.26231",65.35,-167.08,40793.00,"SPLASH","02"
"KOTE-773-09","3","40232.26785",65.35,-167.08,40793.00,"SPLASH","02"
"KOTE-773-09","3","40232.26936",65.35,-167.08,40793.00,"SPLASH","02"
"KOTE-773-09","A","40233.09578",65.35,-167.07,40793.00,"SPLASH","02"
"KOTE-773-09","0","40233.10682",65.35,-167.06,40793.00,"SPLASH","02"
"KOTE-773-09","A","40233.10852",65.35,-167.08,40793.00,"SPLASH","02"
"KOTE-773-09","A","40233.11706",65.35,-167.07,40793.00,"SPLASH","02"
"KOTE-773-09","A","40233.12043",65.34,-167.09,40793.00,"SPLASH","02"
"KOTE-773-09","B","40233.17543",65.36,-167.08,40793.00,"SPLASH","02"
"KOTE-773-09","B","40233.17863",65.35,-167.09,40793.00,"SPLASH","02"
"KOTE-773-09","A","40233.18623",65.35,-167.07,40793.00,"SPLASH","02"
"KOTE-773-09","2","40233.18934",65.34,-167.08,40793.00,"SPLASH","02"
"KOTE-773-09","A","40233.24646",65.34,-167.08,40793.00,"SPLASH","02"
"KOTE-773-09","B","40233.25413",65.35,-167.07,40793.00,"SPLASH","02"
"KOTE-773-09","B","40233.26071",65.34,-167.08,40793.00,"SPLASH","02"
"KOTE-773-09","1","40233.31583",65.34,-167.08,40793.00,"SPLASH","02"
"KOTE-773-09","A","40233.32361",65.34,-167.07,40793.00,"SPLASH","02"
"KOTE-773-09","A","40234.15815",65.34,-167.09,40793.00,"SPLASH","02"
"KOTE-773-09","2","40234.16162",65.36,-167.06,40793.00,"SPLASH","02"
"KOTE-773-09","A","40234.17112",65.35,-167.07,40793.00,"SPLASH","02"
"KOTE-773-09","A","40234.2533",65.38,-167.02,40793.00,"SPLASH","02"
"KOTE-773-09","B","40235.15737",65.35,-167.05,40793.00,"SPLASH","02"
"KOTE-773-09","B","40235.21186",65.35,-167.09,40793.00,"SPLASH","02"
"KOTE-773-09","B","40235.21348",65.34,-167.08,40793.00,"SPLASH","02"
"KOTE-773-09","A","40237.60861",65.35,-167.08,40793.00,"SPLASH","02"
"KOTE-773-09","A","40237.61046",65.36,-167.09,40793.00,"SPLASH","02"
"KOTE-773-09","A","40237.68126",65.35,-167.10,40793.00,"SPLASH","02"
"KOTE-773-09","A","40237.90802",65.53,-167.37,40793.00,"SPLASH","02"
"KOTE-773-09","B","40238.09053",65.31,-167.29,40793.00,"SPLASH","03"
"KOTE-773-09","B","40238.11446",65.36,-167.08,40793.00,"SPLASH","03"
"KOTE-773-09","B","40238.14941",65.36,-167.05,40793.00,"SPLASH","03"
"KOTE-773-09","A","40238.16392",65.36,-167.10,40793.00,"SPLASH","03"
"KOTE-773-09","1","40238.16588",65.36,-167.11,40793.00,"SPLASH","03"
"KOTE-773-09","A","40238.18413",65.36,-167.11,40793.00,"SPLASH","03"
"KOTE-773-09","B","40239.08604",65.33,-167.05,40793.00,"SPLASH","03"
"KOTE-773-09","B","40239.10076",65.37,-167.03,40793.00,"SPLASH","03"
"KOTE-773-09","B","40239.14822",65.36,-167.01,40793.00,"SPLASH","03"
"KOTE-773-09","B","40239.14822",65.37,-167.17,40793.00,"SPLASH","03"
"KOTE-773-09","A","40239.17146",65.34,-167.08,40793.00,"SPLASH","03"
"KOTE-773-09","B","40239.22015",65.35,-167.07,40793.00,"SPLASH","03"
"KOTE-773-09","B","40239.2383",65.36,-167.06,40793.00,"SPLASH","03"
"KOTE-773-09","B","40239.57571",65.35,-167.05,40793.00,"SPLASH","03"
"KOTE-773-09","B","40239.71603",65.35,-167.07,40793.00,"SPLASH","03"
"KOTE-773-09","B","40239.71603",65.35,-167.09,40793.00,"SPLASH","03"
"KOTE-773-09","B","40239.78376",65.37,-167.11,40793.00,"SPLASH","03"
"KOTE-773-09","B","40239.79034",65.36,-167.10,40793.00,"SPLASH","03"
"KOTE-773-09","B","40242.10456",65.36,-167.03,40793.00,"SPLASH","03"
"KOTE-773-09","B","40242.11538",65.32,-167.04,40793.00,"SPLASH","03"
"KOTE-773-09","B","40242.16664",65.34,-167.03,40793.00,"SPLASH","03"
"KOTE-773-09","B","40242.17111",65.35,-167.03,40793.00,"SPLASH","03"
"KOTE-773-09","2","40242.19461",65.34,-167.04,40793.00,"SPLASH","03"
"KOTE-773-09","B","40242.57212",65.26,-167.03,40793.00,"SPLASH","03"
"KOTE-773-09","A","40242.60552",65.27,-167.02,40793.00,"SPLASH","03"
"KOTE-773-09","A","40242.63925",65.29,-166.98,40793.00,"SPLASH","03"
"KOTE-773-09","A","40242.69089",65.32,-166.96,40793.00,"SPLASH","03"
"KOTE-773-09","A","40242.74419",65.33,-166.97,40793.00,"SPLASH","03"
"KOTE-773-09","B","40244.08551",65.33,-167.09,40793.00,"SPLASH","03"
"KOTE-773-09","B","40244.10277",65.47,-167.01,40793.00,"SPLASH","03"
"KOTE-773-09","A","40244.1303",65.35,-167.06,40793.00,"SPLASH","03"
"KOTE-773-09","B","40244.14045",65.34,-167.07,40793.00,"SPLASH","03"
"KOTE-773-09","A","40244.16706",65.34,-167.06,40793.00,"SPLASH","03"
"KOTE-773-09","B","40244.16859",65.36,-167.01,40793.00,"SPLASH","03"
"KOTE-773-09","B","40244.20078",65.35,-167.07,40793.00,"SPLASH","03"
"KOTE-773-09","3","40244.23456",65.35,-167.07,40793.00,"SPLASH","03"
"KOTE-773-09","A","40244.2426",65.35,-167.01,40793.00,"SPLASH","03"
"KOTE-773-09","A","40244.27571",65.35,-167.09,40793.00,"SPLASH","03"
"KOTE-773-09","B","40244.44808",65.37,-167.03,40793.00,"SPLASH","03"
"KOTE-773-09","B","40244.48646",65.36,-167.03,40793.00,"SPLASH","03"
"KOTE-773-09","B","40244.51975",65.35,-167.01,40793.00,"SPLASH","03"
"KOTE-773-09","A","40244.55602",65.35,-167.01,40793.00,"SPLASH","03"
"KOTE-773-09","2","40244.6278",65.34,-167.03,40793.00,"SPLASH","03"
"KOTE-773-09","B","40244.63309",65.33,-167.02,40793.00,"SPLASH","03"
"KOTE-773-09","B","40244.65867",65.34,-167.05,40793.00,"SPLASH","03"
"KOTE-773-09","B","40244.67498",65.33,-167.02,40793.00,"SPLASH","03"
"KOTE-773-09","B","40245.58274",65.34,-167.02,40793.00,"SPLASH","03"
"KOTE-773-09","A","40245.61514",65.34,-167.04,40793.00,"SPLASH","03"
"KOTE-773-09","2","40245.61977",65.33,-167.03,40793.00,"SPLASH","03"
"KOTE-773-09","B","40245.68818",65.33,-167.04,40793.00,"SPLASH","03"
"KOTE-773-09","B","40245.72204",65.35,-167.05,40793.00,"SPLASH","03"
"KOTE-773-09","B","40245.75513",65.35,-167.06,40793.00,"SPLASH","03"
"KOTE-773-09","B","40245.75867",65.35,-167.06,40793.00,"SPLASH","03"
"KOTE-773-09","A","40245.78961",65.33,-167.03,40793.00,"SPLASH","03"
"KOTE-773-09","B","40245.80892",65.40,-167.23,40793.00,"SPLASH","03"
"KOTE-773-09","B","40245.82139",65.32,-167.01,40793.00,"SPLASH","03"
"KOTE-773-09","A","40245.8261",65.35,-167.06,40793.00,"SPLASH","03"
"KOTE-773-09","B","40245.83216",65.38,-167.04,40793.00,"SPLASH","03"
"KOTE-773-09","B","40245.86027",65.35,-167.01,40793.00,"SPLASH","03"
"KOTE-773-09","A","40245.86184",65.35,-167.04,40793.00,"SPLASH","03"
"KOTE-773-09","B","40245.87569",65.34,-167.00,40793.00,"SPLASH","03"
"KOTE-773-09","B","40245.89159",65.36,-167.00,40793.00,"SPLASH","03"
"KOTE-773-09","B","40245.8947",65.31,-167.11,40793.00,"SPLASH","03"
"KOTE-773-09","A","40245.90227",65.34,-167.03,40793.00,"SPLASH","03"
"KOTE-773-09","A","40245.92885",65.34,-167.05,40793.00,"SPLASH","03"
"KOTE-773-09","B","40245.93353",65.31,-167.07,40793.00,"SPLASH","03"
"KOTE-773-09","A","40245.946",65.35,-167.08,40793.00,"SPLASH","03"
"KOTE-773-09","A","40245.95993",65.33,-166.98,40793.00,"SPLASH","03"
"KOTE-773-09","A","40245.96468",65.35,-167.08,40793.00,"SPLASH","03"
"KOTE-773-09","B","40245.99735",65.35,-167.02,40793.00,"SPLASH","03"
"KOTE-773-09","B","40246.08588",65.35,-167.06,40793.00,"SPLASH","03"
"KOTE-773-09","B","40246.09703",65.31,-167.03,40793.00,"SPLASH","03"
"KOTE-773-09","B","40246.13953",65.34,-167.03,40793.00,"SPLASH","03"
"KOTE-773-09","A","40246.17462",65.34,-167.05,40793.00,"SPLASH","03"
"KOTE-773-09","B","40246.20688",65.35,-167.05,40793.00,"SPLASH","03"
"KOTE-773-09","A","40246.22422",65.34,-167.05,40793.00,"SPLASH","03"
"KOTE-773-09","B","40246.23817",65.34,-167.04,40793.00,"SPLASH","03"
"KOTE-773-09","B","40246.38384",65.36,-167.06,40793.00,"SPLASH","03"
"KOTE-773-09","B","40246.68138",65.34,-167.03,40793.00,"SPLASH","03"
"KOTE-773-09","B","40246.7402",65.33,-167.03,40793.00,"SPLASH","03"
"KOTE-773-09","B","40246.7509",65.33,-167.05,40793.00,"SPLASH","03"
"KOTE-773-09","B","40247.10056",65.34,-167.08,40793.00,"SPLASH","03"
"KOTE-773-09","B","40247.12398",65.35,-167.08,40793.00,"SPLASH","03"
"KOTE-773-09","B","40247.14587",65.35,-167.08,40793.00,"SPLASH","03"
"KOTE-773-09","B","40247.19081",65.37,-167.05,40793.00,"SPLASH","03"
"KOTE-773-09","A","40247.21264",65.35,-167.06,40793.00,"SPLASH","03"
"KOTE-773-09","B","40247.22166",65.35,-167.07,40793.00,"SPLASH","03"
"KOTE-773-09","A","40248.11097",65.34,-167.11,40793.00,"SPLASH","03"
"KOTE-773-09","3","40248.1787",65.35,-167.08,40793.00,"SPLASH","03"
"KOTE-773-09","B","40248.20397",65.29,-167.29,40793.00,"SPLASH","03"
"KOTE-773-09","B","40248.20397",65.36,-167.06,40793.00,"SPLASH","03"
"KOTE-773-09","A","40249.16479",65.35,-167.08,40793.00,"SPLASH","03"
"KOTE-773-09","B","40249.199",65.35,-167.09,40793.00,"SPLASH","03"
"KOTE-773-09","A","40249.2333",65.35,-167.09,40793.00,"SPLASH","03"
"KOTE-773-09","2","40249.26493",65.35,-167.08,40793.00,"SPLASH","03"
"KOTE-773-09","A","40249.26633",65.36,-167.09,40793.00,"SPLASH","03"
"KOTE-773-09","B","40249.65892",65.34,-167.03,40793.00,"SPLASH","03"
"KOTE-773-09","B","40249.76512",65.34,-167.03,40793.00,"SPLASH","03"
"KOTE-773-09","B","40249.77177",65.33,-166.86,40793.00,"SPLASH","03"
"KOTE-773-09","A","40249.79944",65.34,-167.04,40793.00,"SPLASH","03"
"KOTE-773-09","B","40249.80411",65.34,-167.01,40793.00,"SPLASH","03"
"KOTE-773-09","A","40249.82372",65.17,-166.85,40793.00,"SPLASH","03"
"KOTE-773-09","B","40249.83289",65.36,-167.02,40793.00,"SPLASH","03"
"KOTE-773-09","B","40249.83606",65.34,-167.05,40793.00,"SPLASH","03"
"KOTE-773-09","1","40250.09962",65.33,-167.20,40793.00,"SPLASH","03"
"KOTE-773-09","A","40250.16875",65.33,-166.95,40793.00,"SPLASH","03"
"KOTE-773-09","B","40250.17824",65.28,-167.18,40793.00,"SPLASH","03"
"KOTE-773-09","B","40250.18932",65.24,-166.62,40793.00,"SPLASH","03"
"KOTE-773-09","A","40250.21829",65.35,-167.07,40793.00,"SPLASH","03"
"KOTE-773-09","A","40250.24742",65.35,-167.07,40793.00,"SPLASH","03"
"KOTE-773-09","3","40250.25992",65.35,-167.08,40793.00,"SPLASH","03"
"KOTE-773-09","3","40250.31966",65.35,-167.07,40793.00,"SPLASH","03"
"KOTE-773-09","B","40250.5842",65.34,-167.02,40793.00,"SPLASH","03"
"KOTE-773-09","1","40250.61722",65.33,-167.00,40793.00,"SPLASH","03"
"KOTE-773-09","B","40250.62358",65.31,-167.12,40793.00,"SPLASH","03"
"KOTE-773-09","B","40250.67149",65.34,-167.04,40793.00,"SPLASH","03"
