DeployIDs,Ptt,TagType,HistType,GMTDate,LocationQuality,Latitude,Longitude,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24
PL17NUI-163035,137495,UT,Percent,1/12/18 0:00,,,,,3,0,0,0,0,0,0,50,100,100,100,100,80,0,0,30,20,0,0,3,3,3,3,0
PL17NUI-163035,137495,UT,Percent,1/13/18 0:00,,,,,0,0,3,10,100,98,40,100,100,100,100,100,100,100,100,100,90,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,1/14/18 0:00,,,,,0,3,0,3,0,3,0,0,3,3,3,3,0,0,0,0,3,3,3,3,0,0,0,0
PL17NUI-163035,137495,UT,Percent,1/15/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,1/16/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,1/17/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
PL17NUI-163035,137495,UT,Percent,1/18/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,1/19/18 0:00,,,,,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,1/20/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,3,0,0,0,3
PL17NUI-163035,137495,UT,Percent,1/21/18 0:00,,,,,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,0,0,0,3,0,0,0,3
PL17NUI-163035,137495,UT,Percent,1/24/18 0:00,,,,,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,1/25/18 0:00,,,,,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,1/26/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,1/27/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,1/29/18 0:00,,,,,100,100,40,0,10,100,100,100,100,100,100,90,0,0,0,0,3,3,3,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,1/30/18 0:00,,,,,3,3,3,3,0,0,0,40,100,100,100,90,90,100,98,98,90,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,1/31/18 0:00,,,,,0,0,0,10,100,100,100,100,100,100,100,80,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,2/1/18 0:00,,,,,0,0,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,2/2/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,2/3/18 0:00,,,,,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,2/4/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,2/5/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,2/6/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
PL17NUI-163035,137495,UT,Percent,2/9/18 0:00,,,,,3,0,0,0,0,3,3,3,3,3,0,0,0,0,3,3,0,3,0,3,3,3,3,0
PL17NUI-163035,137495,UT,Percent,2/10/18 0:00,,,,,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,2/11/18 0:00,,,,,3,3,3,0,0,40,100,100,100,100,100,100,100,100,100,100,100,100,100,80,0,0,0,0
PL17NUI-163035,137495,UT,Percent,2/12/18 0:00,,,,,0,20,60,100,100,100,100,100,100,100,100,100,100,100,80,3,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,2/13/18 0:00,,,,,0,0,0,0,0,0,0,3,0,3,3,0,3,0,3,3,3,0,0,3,0,0,0,0
PL17NUI-163035,137495,UT,Percent,2/14/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,2/15/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,2/16/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,2/17/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,2/18/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,2/19/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,2/21/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,2/22/18 0:00,,,,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0
PL17NUI-163035,137495,UT,Percent,2/23/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0
PL17NUI-163035,137495,UT,Percent,2/24/18 0:00,,,,,0,3,3,3,0,3,0,0,3,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,2/25/18 0:00,,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
PL17NUI-163035,137495,UT,Percent,2/26/18 0:00,,,,,3,10,80,100,100,100,90,0,40,100,100,100,100,98,90,98,40,30,0,0,80,100,100,100
PL17NUI-163035,137495,UT,Percent,2/28/18 0:00,,,,,3,10,3,0,20,10,3,10,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
PL17NUI-163035,137495,UT,Percent,3/1/18 0:00,,,,,3,3,0,0,3,0,0,3,0,0,3,0,0,0,0,3,3,3,0,3,0,3,0,0
PL17NUI-163035,137495,UT,Percent,3/2/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,3/3/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,3/4/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,3/6/18 0:00,,,,,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,3/8/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,3/9/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,3/10/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,3/13/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,3/14/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,3/15/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,100,100,100,90,0,0,80
PL17NUI-163035,137495,UT,Percent,3/17/18 0:00,,,,,3,3,0,3,3,3,3,3,40,100,100,70,98,70,10,3,0,0,0,0,0,3,0,0
PL17NUI-163035,137495,UT,Percent,3/18/18 0:00,,,,,0,0,3,0,70,100,100,100,100,100,100,100,100,100,100,100,80,0,60,100,100,100,100,100
PL17NUI-163035,137495,UT,Percent,3/19/18 0:00,,,,,100,100,100,100,100,98,100,100,60,10,30,100,100,100,100,30,10,70,100,100,100,100,20,3
PL17NUI-163035,137495,UT,Percent,3/20/18 0:00,,,,,10,3,3,3,0,0,0,0,3,0,0,0,3,10,0,0,0,40,98,100,100,100,100,100
PL17NUI-163035,137495,UT,Percent,3/23/18 0:00,,,,,0,3,3,3,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3
PL17NUI-163035,137495,UT,Percent,3/25/18 0:00,,,,,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,3/26/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,3/28/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,3/29/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,3/30/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,4/2/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,4/3/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,4/4/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
PL17NUI-163035,137495,UT,Percent,4/5/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,4/6/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,4/7/18 0:00,,,,,0,0,0,0,0,3,0,0,0,0,0,3,3,0,3,0,3,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,4/8/18 0:00,,,,,0,3,3,0,0,0,0,3,3,0,3,0,0,0,3,0,3,0,0,0,0,0,3,0
PL17NUI-163035,137495,UT,Percent,4/9/18 0:00,,,,,0,3,0,0,0,0,0,0,0,40,100,100,100,100,90,0,0,3,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,4/10/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,4/11/18 0:00,,,,,0,0,3,3,3,3,60,100,100,100,100,100,100,100,40,0,0,0,3,0,0,0,3,0
PL17NUI-163035,137495,UT,Percent,4/12/18 0:00,,,,,3,3,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,3
PL17NUI-163035,137495,UT,Percent,4/13/18 0:00,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,30,100,100,100,100,100,100
PL17NUI-163035,137495,UT,Percent,4/15/18 0:00,,,,,0,0,0,0,3,3,3,0,0,3,0,0,3,3,0,0,3,0,3,3,0,0,0,3
PL17NUI-163035,137495,UT,Percent,4/16/18 0:00,,,,,3,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0
PL17NUI-163035,137495,UT,Percent,4/17/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,3,0,0,3,0
PL17NUI-163035,137495,UT,Percent,4/18/18 0:00,,,,,3,0,0,3,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,4/19/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
PL17NUI-163035,137495,UT,Percent,4/20/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,4/21/18 0:00,,,,,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0
PL17NUI-163035,137495,UT,Percent,4/22/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,4/23/18 0:00,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,4/24/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,4/25/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
PL17NUI-163035,137495,UT,Percent,4/26/18 0:00,,,,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
PL17NUI-163035,137495,UT,Percent,4/27/18 0:00,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,4/28/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,4/29/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3
PL17NUI-163035,137495,UT,Percent,4/30/18 0:00,,,,,0,0,3,3,0,3,3,0,0,0,3,0,0,0,0,3,3,0,3,0,3,0,3,0
PL17NUI-163035,137495,UT,Percent,5/1/18 0:00,,,,,0,0,0,3,3,3,0,0,0,3,0,3,0,0,3,0,0,0,90,100,100,100,98,80
PL17NUI-163035,137495,UT,Percent,5/2/18 0:00,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
PL17NUI-163035,137495,UT,Percent,5/3/18 0:00,,,,,100,100,100,100,100,98,70,100,100,100,100,90,0,3,70,100,100,100,100,100,100,100,100,100
PL17NUI-163035,137495,UT,Percent,5/4/18 0:00,,,,,100,100,100,100,100,90,0,0,3,0,0,0,0,0,0,3,0,0,3,3,3,3,0,0
PL17NUI-163035,137495,UT,Percent,5/5/18 0:00,,,,,3,3,3,3,3,3,0,3,3,3,3,0,0,0,3,3,0,3,3,3,3,0,0,0
PL17NUI-163035,137495,UT,Percent,5/6/18 0:00,,,,,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,5/7/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0
PL17NUI-163035,137495,UT,Percent,5/8/18 0:00,,,,,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,5/9/18 0:00,,,,,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,5/10/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,5/11/18 0:00,,,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,5/12/18 0:00,,,,,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
PL17NUI-163035,137495,UT,Percent,5/13/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,5/14/18 0:00,,,,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,5/15/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,5/16/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,5/17/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3
PL17NUI-163035,137495,UT,Percent,5/18/18 0:00,,,,,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,3,0,3,0,3,3,0,0
PL17NUI-163035,137495,UT,Percent,5/19/18 0:00,,,,,0,3,3,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,5/20/18 0:00,,,,,3,0,0,3,3,3,0,3,0,3,0,0,0,3,10,0,3,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,5/21/18 0:00,,,,,3,0,3,0,0,0,0,3,0,0,3,0,0,3,3,0,0,0,0,3,3,0,3,0
PL17NUI-163035,137495,UT,Percent,5/22/18 0:00,,,,,0,0,3,0,0,3,3,0,40,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
PL17NUI-163035,137495,UT,Percent,5/23/18 0:00,,,,,100,100,100,70,3,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
PL17NUI-163035,137495,UT,Percent,5/24/18 0:00,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,80,20,30,50,100,100,100,100,100,100,100
PL17NUI-163035,137495,UT,Percent,5/25/18 0:00,,,,,100,100,100,100,100,100,100,100,20,10,3,98,100,100,100,100,100,100,100,100,100,100,100,100
PL17NUI-163035,137495,UT,Percent,5/26/18 0:00,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
PL17NUI-163035,137495,UT,Percent,5/27/18 0:00,,,,,100,100,100,40,100,100,100,100,100,100,100,100,100,100,100,100,100,30,30,20,40,70,100,100
PL17NUI-163035,137495,UT,Percent,5/28/18 0:00,,,,,100,100,100,100,100,100,100,100,100,100,90,30,20,60,100,100,100,100,100,100,100,100,70,100
PL17NUI-163035,137495,UT,Percent,5/29/18 0:00,,,,,100,100,100,100,100,100,100,20,40,100,100,100,100,10,3,20,70,100,100,60,3,20,30,60
PL17NUI-163035,137495,UT,Percent,5/30/18 0:00,,,,,20,40,100,100,100,100,100,70,3,40,30,40,60,60,10,20,30,20,40,98,100,50,3,3
PL17NUI-163035,137495,UT,Percent,5/31/18 0:00,,,,,3,3,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,6/1/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,6/2/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,3,3,0
PL17NUI-163035,137495,UT,Percent,6/3/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,6/4/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,6/5/18 0:00,,,,,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,3,0,0,3,0,3,0,0,0
PL17NUI-163035,137495,UT,Percent,6/6/18 0:00,,,,,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,3,0,0,0,0,0
PL17NUI-163035,137495,UT,Percent,6/7/18 0:00,,,,,0,0,0,0,3,0,0,0,3,3,3,60,100,100,100,100,100,100,100,100,100,100,100,100
PL18BRW-169951,149040,UT,Percent,9/30/18 0:00,,,,,70,50,20,90,100,100,100,100,100,100,100,100,100,100,100,100,100,90,90,90,100,100,100,50
PL18BRW-169951,149040,UT,Percent,10/5/18 0:00,,,,,0,3,3,0,3,0,0,3,0,0,3,3,0,0,0,3,3,3,3,3,3,3,0,3
PL18BRW-169951,149040,UT,Percent,10/6/18 0:00,,,,,3,3,3,3,3,3,3,3,3,0,0,0,0,0,3,3,0,0,0,3,0,3,0,0
PL18BRW-169951,149040,UT,Percent,10/7/18 0:00,,,,,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,10/8/18 0:00,,,,,0,0,0,0,0,0,0,30,50,3,3,20,80,100,100,100,90,10,98,100,30,30,80,70
PL18BRW-169951,149040,UT,Percent,10/9/18 0:00,,,,,50,100,80,20,20,3,3,20,80,100,98,100,98,10,20,20,40,100,80,100,40,80,100,100
PL18BRW-169951,149040,UT,Percent,10/14/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,3,0,0,0
PL18BRW-169951,149040,UT,Percent,10/15/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,10,10,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,10/16/18 0:00,,,,,0,0,0,3,3,3,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,3,0,3
PL18BRW-169951,149040,UT,Percent,10/17/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,10/18/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,10/19/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,10/20/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,10/21/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,10/22/18 0:00,,,,,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,10/23/18 0:00,,,,,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,10,3,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,10/24/18 0:00,,,,,0,0,0,0,3,3,0,0,0,3,0,3,3,3,0,0,0,3,0,3,3,3,0,3
PL18BRW-169951,149040,UT,Percent,10/25/18 0:00,,,,,0,3,0,0,3,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0
PL18BRW-169951,149040,UT,Percent,10/26/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0
PL18BRW-169951,149040,UT,Percent,10/27/18 0:00,,,,,3,0,3,0,0,3,0,0,0,3,3,0,0,0,3,3,3,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,10/28/18 0:00,,,,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,10/29/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
PL18BRW-169951,149040,UT,Percent,10/30/18 0:00,,,,,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,10/31/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0
PL18BRW-169951,149040,UT,Percent,11/1/18 0:00,,,,,3,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0
PL18BRW-169951,149040,UT,Percent,11/2/18 0:00,,,,,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,11/3/18 0:00,,,,,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,0
PL18BRW-169951,149040,UT,Percent,11/4/18 0:00,,,,,0,0,0,3,0,0,0,0,20,90,100,100,100,40,3,3,10,20,100,100,100,100,100,100
PL18BRW-169951,149040,UT,Percent,11/6/18 0:00,,,,,3,0,3,10,0,3,3,3,10,3,10,3,3,3,80,80,100,100,100,100,70,100,100,100
PL18BRW-169951,149040,UT,Percent,11/7/18 0:00,,,,,100,100,100,98,100,100,60,98,100,100,100,100,100,100,100,100,100,100,100,50,0,70,100,100
PL18BRW-169951,149040,UT,Percent,11/9/18 0:00,,,,,100,100,100,40,3,3,10,3,3,3,3,0,3,3,3,10,3,3,3,3,3,3,0,10
PL18BRW-169951,149040,UT,Percent,11/10/18 0:00,,,,,3,10,3,0,0,0,3,0,0,0,0,0,3,3,3,0,0,0,0,3,3,3,0,0
PL18BRW-169951,149040,UT,Percent,11/11/18 0:00,,,,,3,3,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0
PL18BRW-169951,149040,UT,Percent,11/12/18 0:00,,,,,0,0,0,0,3,3,3,10,0,0,0,0,0,0,0,0,3,3,10,0,3,0,3,0
PL18BRW-169951,149040,UT,Percent,11/13/18 0:00,,,,,3,0,3,3,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,0,3
PL18BRW-169951,149040,UT,Percent,11/14/18 0:00,,,,,3,0,0,0,3,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0
PL18BRW-169951,149040,UT,Percent,11/15/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,11/16/18 0:00,,,,,0,0,0,0,50,100,100,100,100,100,98,100,100,90,90,40,80,98,100,100,100,100,100,40
PL18BRW-169951,149040,UT,Percent,11/17/18 0:00,,,,,0,3,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,30,50,100,100,100
PL18BRW-169951,149040,UT,Percent,11/18/18 0:00,,,,,100,100,100,100,80,3,0,3,10,0,0,70,80,90,98,30,0,0,3,0,0,0,0,3
