DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
149452,149452,,Transmission,Mk10,1Percent,2019-11-13 00:00:00,1132.000000,2,,,,,24,,7,7,5,6,6,5,7,6,6,6,6,6,5,6,6,6,18,25,15,4,5,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-11-14 00:00:00,1133.000000,1,,,,,24,,8,9,7,11,26,29,24,14,8,11,4,4,5,5,5,6,6,6,8,7,7,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-11-15 00:00:00,1134.000000,3,,,,,24,,7,6,8,7,7,6,6,7,6,6,6,7,20,23,24,18,24,21,10,5,5,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-11-16 00:00:00,1135.000000,2,,,,,24,,6,6,7,7,8,7,8,12,12,68,100,88,9,9,10,11,14,9,13,14,13,12,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-11-17 00:00:00,1135.000000,4,,,,,24,,11,15,13,14,37,100,100,100,100,100,47,13,11,11,10,12,10,10,7,10,11,12,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-11-19 00:00:00,1137.000000,12,,,,,24,,12,12,11,14,13,14,14,0,0,6,10,8,8,8,9,10,11,10,10,9,15,15,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-11-20 00:00:00,1138.000000,4,,,,,24,,14,13,11,12,8,12,30,8,5,7,7,8,8,9,8,20,32,27,11,7,8,7,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-11-21 00:00:00,1138.000000,8,,,,,24,,8,11,9,10,11,4,7,21,23,27,35,30,29,19,26,10,5,9,12,11,14,14,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-11-22 00:00:00,1139.000000,5,,,,,24,,12,12,16,99,100,100,100,100,45,9,8,7,12,13,13,12,7,14,13,13,11,14,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-11-23 00:00:00,1140.000000,6,,,,,24,,10,13,18,100,100,100,100,100,100,100,100,100,100,67,3,1,0,5,13,13,11,10,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-11-24 00:00:00,1140.000000,1,,,,,24,,14,14,13,13,11,12,10,8,7,11,24,31,27,26,6,6,7,9,13,12,14,14,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-11-25 00:00:00,1141.000000,7,,,,,24,,14,8,9,12,12,13,14,15,13,11,10,13,12,9,51,1,7,5,9,10,11,11,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-11-26 00:00:00,1142.000000,3,,,,,24,,8,9,8,7,8,4,3,12,18,10,6,6,5,4,5,7,7,7,7,6,11,10,41,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-11-27 00:00:00,1143.000000,3,,,,,24,,100,100,87,7,7,7,7,14,12,12,14,8,14,9,14,8,3,5,5,7,6,6,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-11-28 00:00:00,1143.000000,9,,,,,24,,10,13,16,55,100,100,57,24,11,8,11,12,9,13,12,8,10,11,12,8,57,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-11-29 00:00:00,1144.000000,8,,,,,24,,100,100,77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98,0,0,2,9,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-11-30 00:00:00,1145.000000,13,,,,,24,,9,11,11,13,10,16,10,9,13,7,9,10,4,43,100,100,100,100,100,100,16,7,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-12-01 00:00:00,1146.000000,7,,,,,24,,12,14,15,15,16,16,18,15,88,100,100,100,100,100,100,100,17,5,4,13,11,10,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-12-02 00:00:00,1146.000000,9,,,,,24,,12,8,11,6,9,7,12,12,7,7,7,9,6,6,0,0,4,4,2,6,12,12,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-12-03 00:00:00,1147.000000,7,,,,,24,,72,100,100,100,100,100,100,100,100,34,0,35,100,100,100,100,100,100,91,5,11,14,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-12-04 00:00:00,1148.000000,5,,,,,24,,13,14,12,11,14,12,11,13,14,13,13,10,14,6,0,0,0,4,16,7,8,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-12-05 00:00:00,1148.000000,10,,,,,24,,14,10,7,8,14,13,14,13,14,14,13,15,12,0,0,0,0,0,0,0,0,0,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-12-06 00:00:00,1149.000000,11,,,,,24,,13,10,13,11,12,13,10,2,6,13,12,3,0,0,0,0,0,0,4,4,11,8,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-12-07 00:00:00,1150.000000,8,,,,,24,,14,5,1,14,8,3,4,8,5,8,14,12,12,12,13,11,9,11,13,14,13,12,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-12-08 00:00:00,1151.000000,5,,,,,24,,11,0,5,4,8,11,9,9,9,11,11,10,11,10,12,13,15,12,15,12,12,14,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-12-09 00:00:00,1151.000000,6,,,,,24,,15,14,14,14,11,5,2,3,3,7,9,8,10,8,8,6,6,7,8,6,7,8,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-12-10 00:00:00,1152.000000,9,,,,,24,,8,10,11,8,9,7,21,6,7,6,8,4,7,6,7,7,5,6,17,15,7,7,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-12-11 00:00:00,1153.000000,4,,,,,24,,4,8,42,100,100,100,100,100,100,38,7,8,6,8,9,9,7,11,11,11,13,14,14,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-12-12 00:00:00,1153.000000,4,,,,,24,,13,59,100,100,100,100,100,100,100,100,100,100,100,61,1,12,10,13,14,12,9,12,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-12-13 00:00:00,1154.000000,8,,,,,24,,17,16,18,17,13,14,13,17,12,17,15,20,19,8,0,0,0,0,5,7,12,15,15,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-12-14 00:00:00,1155.000000,6,,,,,24,,13,11,14,14,11,17,18,16,15,13,14,14,14,28,38,0,0,8,8,4,10,12,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
